Vendor,Fiscal Week,Cat,Item,Description,Size,UPC,DC,AIM Store Cnt,Instock Store Cnt,Store In Stock %,DC BOH Turn,DC BOO Turn,Store BOH,TIL,Need for TIL,Unit Cost
10801,201447,8,867043,CVS HAIR REMOVER,9Z,5042882269,SC,509,507,99.5%,161,0,1794,1018,5,2.65
10801,201447,8,867043,CVS HAIR REMOVER,9Z,5042882269,TN,449,447,99.5%,48,36,1568,898,9,2.65
10801,201447,8,867043,CVS HAIR REMOVER,9Z,5042882269,UC,345,344,99.7%,9,120,1467,701,4,2.65
10801,201447,8,867043,CVS HAIR REMOVER,9Z,5042882269,WN,610,607,99.5%,112,84,2724,1264,11,2.65
10801,201447,8,867043,CVS HAIR REMOVER,9Z,5042882269,YK,417,413,99.0%,0,156,1614,854,7,2.65
10801,201447,8,903988,CVS FACIAL HAIR RE,KIT,5042845824,AL,398,397,99.9%,96,0,1134,795,2,4.95
10801,201447,8,903988,CVS FACIAL HAIR RE,KIT,5042845824,CR,396,395,99.7%,22,0,1092,785,5,4.95
10801,201447,8,903988,CVS FACIAL HAIR RE,KIT,5042845824,DT,449,449,100.0%,161,0,1315,897,3,4.95
10801,201447,8,903988,CVS FACIAL HAIR RE,KIT,5042845824,EN,501,499,99.7%,36,24,1444,997,14,4.95
10801,201447,8,903988,CVS FACIAL HAIR RE,KIT,5042845824,FL,313,313,100.0%,18,12,956,623,1,4.95
10801,201447,8,903988,CVS FACIAL HAIR RE,KIT,5042845824,IN,651,650,99.9%,19,12,1823,1299,13,4.95
10801,201447,8,903988,CVS FACIAL HAIR RE,KIT,5042845824,LA,794,791,99.6%,32,0,2540,1548,13,4.95
10801,201447,8,903988,CVS FACIAL HAIR RE,KIT,5042845824,MA,333,332,99.7%,39,0,1001,659,3,4.95
10801,201447,8,903988,CVS FACIAL HAIR RE,KIT,5042845824,NJ,659,654,99.2%,0,84,2158,1316,8,4.95
10801,201447,8,903988,CVS FACIAL HAIR RE,KIT,5042845824,OR,369,365,99.0%,14,24,1069,738,14,4.95
10801,201447,8,903988,CVS FACIAL HAIR RE,KIT,5042845824,PA,475,474,99.9%,12,24,1435,952,7,4.95
10801,201447,8,903988,CVS FACIAL HAIR RE,KIT,5042845824,SC,509,508,99.8%,86,0,1451,1018,3,4.95
10801,201447,8,903988,CVS FACIAL HAIR RE,KIT,5042845824,TN,449,449,100.0%,39,0,1310,898,3,4.95
10801,201447,8,903988,CVS FACIAL HAIR RE,KIT,5042845824,UC,345,343,99.5%,34,0,1164,687,3,4.95
10801,201447,8,903988,CVS FACIAL HAIR RE,KIT,5042845824,WN,607,607,100.0%,99,0,2018,1213,8,4.95
10801,201447,8,903988,CVS FACIAL HAIR RE,KIT,5042845824,YK,416,413,99.4%,72,0,1423,828,5,4.95
10801,201447,8,908126,CVS BIKINI RLF CRM,1Z,5042846005,AL,400,398,99.5%,30,36,1313,808,7,1.63
10801,201447,8,908126,CVS BIKINI RLF CRM,1Z,5042846005,CR,393,386,98.3%,4,72,1180,810,22,1.63
10801,201447,8,908126,CVS BIKINI RLF CRM,1Z,5042846005,DT,449,448,99.7%,143,0,1466,900,9,1.63
10801,201447,8,908126,CVS BIKINI RLF CRM,1Z,5042846005,EN,499,498,99.7%,22,108,1598,1037,9,1.63
10801,201447,8,908126,CVS BIKINI RLF CRM,1Z,5042846005,FL,313,312,99.7%,40,36,1152,632,6,1.63
10801,201447,8,908126,CVS BIKINI RLF CRM,1Z,5042846005,IN,651,651,99.9%,16,108,2147,1315,7,1.63
10801,201447,8,908126,CVS BIKINI RLF CRM,1Z,5042846005,LA,796,794,99.7%,0,288,2831,1608,16,1.63
10801,201447,8,908126,CVS BIKINI RLF CRM,1Z,5042846005,MA,334,331,99.2%,170,156,1200,690,11,1.63
10801,201447,8,908126,CVS BIKINI RLF CRM,1Z,5042846005,NJ,659,637,96.7%,105,288,2316,1366,26,1.63
10801,201447,8,908126,CVS BIKINI RLF CRM,1Z,5042846005,OR,370,369,99.8%,127,72,1222,740,2,1.63
10801,201447,8,908126,CVS BIKINI RLF CRM,1Z,5042846005,PA,476,473,99.5%,0,180,1520,961,18,1.63
10801,201447,8,908126,CVS BIKINI RLF CRM,1Z,5042846005,SC,509,508,99.8%,37,96,1719,1021,7,1.63
10801,201447,8,908126,CVS BIKINI RLF CRM,1Z,5042846005,TN,449,449,99.9%,0,60,1535,900,7,1.63
10801,201447,8,908126,CVS BIKINI RLF CRM,1Z,5042846005,UC,345,342,99.3%,2,96,1170,698,9,1.63
10801,201447,8,908126,CVS BIKINI RLF CRM,1Z,5042846005,WN,609,605,99.4%,35,216,2250,1261,11,1.63
10801,201447,8,908126,CVS BIKINI RLF CRM,1Z,5042846005,YK,417,409,98.2%,2,264,1391,854,23,1.63
12412,201447,66,216549,CVS ACNE VAN CRM,1 OZ,5042832528,AL,401,383,95.4%,43,0,882,801,35,1.29
12412,201447,66,216549,CVS ACNE VAN CRM,1 OZ,5042832528,CR,398,353,88.8%,19,0,683,789,121,1.29
12412,201447,66,216549,CVS ACNE VAN CRM,1 OZ,5042832528,DT,450,401,89.1%,98,216,954,899,69,1.29
12412,201447,66,216549,CVS ACNE VAN CRM,1 OZ,5042832528,EN,506,452,89.2%,181,0,1042,1007,62,1.29
12412,201447,66,216549,CVS ACNE VAN CRM,1 OZ,5042832528,FL,312,287,92.0%,84,156,589,621,78,1.29
12412,201447,66,216549,CVS ACNE VAN CRM,1 OZ,5042832528,IN,651,607,93.3%,96,0,1346,1299,85,1.29
12412,201447,66,216549,CVS ACNE VAN CRM,1 OZ,5042832528,LA,797,654,82.0%,0,576,1752,1611,135,1.29
12412,201447,66,216549,CVS ACNE VAN CRM,1 OZ,5042832528,MA,334,283,84.6%,106,144,689,661,52,1.29
12412,201447,66,216549,CVS ACNE VAN CRM,1 OZ,5042832528,NJ,660,513,77.8%,588,768,1070,1386,323,1.29
12412,201447,66,216549,CVS ACNE VAN CRM,1 OZ,5042832528,OR,369,346,93.7%,0,288,708,738,65,1.29
12412,201447,66,216549,CVS ACNE VAN CRM,1 OZ,5042832528,PA,479,458,95.6%,0,240,943,960,86,1.29
12412,201447,66,216549,CVS ACNE VAN CRM,1 OZ,5042832528,SC,508,458,90.2%,144,0,884,1016,163,1.29
12412,201447,66,216549,CVS ACNE VAN CRM,1 OZ,5042832528,TN,449,422,93.9%,145,0,897,898,48,1.29
12412,201447,66,216549,CVS ACNE VAN CRM,1 OZ,5042832528,UC,345,260,75.4%,498,0,498,693,169,1.29
12412,201447,66,216549,CVS ACNE VAN CRM,1 OZ,5042832528,WN,610,551,90.4%,552,552,1160,1301,233,1.29
12412,201447,66,216549,CVS ACNE VAN CRM,1 OZ,5042832528,YK,419,392,93.5%,2,288,894,832,68,1.29
12412,201447,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,AL,401,399,99.5%,36,60,1345,1201,27,1.15
12412,201447,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,CR,395,391,99.1%,36,156,1328,1174,56,1.15
12412,201447,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,DT,450,446,99.1%,135,72,1584,1349,38,1.15
12412,201447,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,EN,502,499,99.3%,43,72,1787,1495,27,1.15
12412,201447,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,FL,312,312,99.9%,94,36,1177,930,19,1.15
12412,201447,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,IN,651,650,99.8%,148,48,2268,1948,44,1.15
12412,201447,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,LA,798,790,99.0%,476,336,3091,2401,89,1.15
12412,201447,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,MA,334,327,97.9%,179,144,1046,988,56,1.15
12412,201447,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,NJ,661,650,98.3%,631,792,2309,2009,108,1.15
12412,201447,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,OR,369,368,99.8%,55,96,1293,1107,24,1.15
12412,201447,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,PA,478,477,99.7%,138,168,1562,1438,56,1.15
12412,201447,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,SC,508,506,99.6%,66,36,1668,1524,26,1.15
12412,201447,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,TN,448,447,99.7%,96,36,1498,1344,35,1.15
12412,201447,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,UC,345,340,98.7%,110,204,1152,1031,37,1.15
12412,201447,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,WN,610,597,97.8%,551,516,2129,1869,97,1.15
12412,201447,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,YK,419,415,99.0%,168,276,1449,1244,51,1.15
12412,201447,66,232813,CVS ACNE TRT,.75Z,5042804685,AL,401,398,99.3%,174,72,1624,1599,62,0.87
12412,201447,66,232813,CVS ACNE TRT,.75Z,5042804685,CR,396,395,99.8%,206,180,1649,1561,57,0.87
12412,201447,66,232813,CVS ACNE TRT,.75Z,5042804685,DT,450,449,99.7%,186,396,1861,1797,84,0.87
12412,201447,66,232813,CVS ACNE TRT,.75Z,5042804685,EN,502,501,99.7%,132,252,2065,1979,80,0.87
12412,201447,66,232813,CVS ACNE TRT,.75Z,5042804685,FL,312,311,99.6%,284,96,1270,1240,55,0.87
12412,201447,66,232813,CVS ACNE TRT,.75Z,5042804685,IN,651,647,99.3%,456,264,2640,2593,107,0.87
12412,201447,66,232813,CVS ACNE TRT,.75Z,5042804685,LA,798,788,98.7%,817,852,3349,3159,163,0.87
12412,201447,66,232813,CVS ACNE TRT,.75Z,5042804685,MA,334,331,99.0%,368,360,1413,1334,61,0.87
12412,201447,66,232813,CVS ACNE TRT,.75Z,5042804685,NJ,661,648,98.0%,1152,1428,2422,2635,290,0.87
12412,201447,66,232813,CVS ACNE TRT,.75Z,5042804685,OR,369,368,99.8%,19,408,1509,1476,69,0.87
12412,201447,66,232813,CVS ACNE TRT,.75Z,5042804685,PA,479,473,98.7%,386,336,1925,1918,91,0.87
12412,201447,66,232813,CVS ACNE TRT,.75Z,5042804685,SC,508,504,99.2%,158,264,2032,2032,102,0.87
12412,201447,66,232813,CVS ACNE TRT,.75Z,5042804685,TN,448,445,99.4%,264,108,1773,1792,75,0.87
12412,201447,66,232813,CVS ACNE TRT,.75Z,5042804685,UC,346,342,98.9%,243,420,1385,1375,67,0.87
12412,201447,66,232813,CVS ACNE TRT,.75Z,5042804685,WN,609,599,98.3%,1048,804,2599,2442,145,0.87
12412,201447,66,232813,CVS ACNE TRT,.75Z,5042804685,YK,419,414,98.9%,418,372,1692,1657,90,0.87
12412,201447,66,276485,CVS DLY FW,6.5Z,5042832266,AL,401,389,96.9%,110,0,811,802,40,1.95
12412,201447,66,276485,CVS DLY FW,6.5Z,5042832266,CR,397,361,90.9%,220,0,838,792,43,1.95
12412,201447,66,276485,CVS DLY FW,6.5Z,5042832266,DT,450,413,91.9%,253,0,936,900,69,1.95
12412,201447,66,276485,CVS DLY FW,6.5Z,5042832266,EN,504,480,95.2%,183,0,1074,1009,51,1.95
12412,201447,66,276485,CVS DLY FW,6.5Z,5042832266,FL,310,307,99.1%,2,144,678,617,32,1.95
12412,201447,66,276485,CVS DLY FW,6.5Z,5042832266,IN,649,631,97.2%,206,0,1352,1297,63,1.95
12412,201447,66,276485,CVS DLY FW,6.5Z,5042832266,LA,796,722,90.7%,0,216,1833,1598,86,1.95
12412,201447,66,276485,CVS DLY FW,6.5Z,5042832266,MA,334,289,86.4%,0,144,662,661,84,1.95
12412,201447,66,276485,CVS DLY FW,6.5Z,5042832266,NJ,657,484,73.7%,648,768,945,1376,360,1.95
12412,201447,66,276485,CVS DLY FW,6.5Z,5042832266,OR,368,360,97.8%,44,168,725,736,44,1.95
12412,201447,66,276485,CVS DLY FW,6.5Z,5042832266,PA,474,458,96.6%,87,0,977,952,66,1.95
12412,201447,66,276485,CVS DLY FW,6.5Z,5042832266,SC,508,501,98.6%,48,48,1046,1016,53,1.95
12412,201447,66,276485,CVS DLY FW,6.5Z,5042832266,TN,449,442,98.5%,201,0,939,898,43,1.95
12412,201447,66,276485,CVS DLY FW,6.5Z,5042832266,UC,342,330,96.5%,224,0,678,685,75,1.95
12412,201447,66,276485,CVS DLY FW,6.5Z,5042832266,WN,607,559,92.0%,0,384,1317,1296,160,1.95
12412,201447,66,276485,CVS DLY FW,6.5Z,5042832266,YK,418,372,88.9%,133,144,924,833,55,1.95
12412,201447,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,AL,344,131,38.2%,864,720,311,1035,296,1.7
12412,201447,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,CR,345,67,19.3%,1,1752,143,1070,340,1.7
12412,201447,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,DT,325,104,32.0%,4,1692,237,977,294,1.7
12412,201447,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,EN,426,85,20.1%,0,2400,224,1331,411,1.7
12412,201447,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,FL,261,51,19.6%,492,864,112,794,250,1.7
12412,201447,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,IN,551,94,17.1%,12,2952,214,1680,527,1.7
12412,201447,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,LA,663,68,10.3%,5,4188,152,2037,650,1.7
12412,201447,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,MA,169,53,31.6%,0,864,128,519,155,1.7
12412,201447,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,NJ,328,48,14.7%,0,2304,132,1090,313,1.7
12412,201447,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,OR,335,40,11.8%,0,1716,84,1005,321,1.7
12412,201447,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,PA,319,98,30.8%,97,1512,230,976,287,1.7
12412,201447,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,SC,425,142,33.4%,12,1884,368,1275,374,1.7
12412,201447,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,TN,373,130,34.9%,0,1848,286,1119,327,1.7
12412,201447,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,UC,325,25,07.6%,0,2148,39,989,324,1.7
12412,201447,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,WN,315,39,12.5%,0,2304,101,1087,309,1.7
12412,201447,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,YK,228,18,08.1%,0,1344,50,704,229,1.7
12412,201447,66,483167,CVS CLD CRM,9.5Z,5042844701,AL,401,393,98.0%,105,0,920,812,36,1.85
12412,201447,66,483167,CVS CLD CRM,9.5Z,5042844701,CR,398,383,96.3%,195,0,872,822,46,1.85
12412,201447,66,483167,CVS CLD CRM,9.5Z,5042844701,DT,450,431,95.7%,151,0,984,916,62,1.85
12412,201447,66,483167,CVS CLD CRM,9.5Z,5042844701,EN,505,495,98.0%,307,0,1168,1055,33,1.85
12412,201447,66,483167,CVS CLD CRM,9.5Z,5042844701,FL,313,309,98.6%,117,60,819,666,26,1.85
12412,201447,66,483167,CVS CLD CRM,9.5Z,5042844701,IN,649,630,97.1%,246,0,1471,1326,49,1.85
12412,201447,66,483167,CVS CLD CRM,9.5Z,5042844701,LA,776,761,98.1%,266,396,1938,1694,82,1.85
12412,201447,66,483167,CVS CLD CRM,9.5Z,5042844701,MA,334,304,91.0%,181,144,700,730,98,1.85
12412,201447,66,483167,CVS CLD CRM,9.5Z,5042844701,NJ,660,494,74.9%,605,1008,966,1539,403,1.85
12412,201447,66,483167,CVS CLD CRM,9.5Z,5042844701,OR,369,364,98.7%,77,108,855,746,27,1.85
12412,201447,66,483167,CVS CLD CRM,9.5Z,5042844701,PA,477,469,98.4%,277,0,1104,964,38,1.85
12412,201447,66,483167,CVS CLD CRM,9.5Z,5042844701,SC,508,497,97.8%,69,84,1126,1018,36,1.85
12412,201447,66,483167,CVS CLD CRM,9.5Z,5042844701,TN,447,433,97.0%,293,0,1016,895,34,1.85
12412,201447,66,483167,CVS CLD CRM,9.5Z,5042844701,UC,346,317,91.5%,294,204,689,757,118,1.85
12412,201447,66,483167,CVS CLD CRM,9.5Z,5042844701,WN,611,582,95.3%,167,444,1538,1376,108,1.85
12412,201447,66,483167,CVS CLD CRM,9.5Z,5042844701,YK,418,385,92.2%,191,216,1001,861,64,1.85
12412,201447,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,AL,172,172,99.9%,51,0,544,509,16,1.15
12412,201447,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,CR,251,249,99.4%,53,84,773,740,27,1.15
12412,201447,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,DT,128,128,99.9%,37,48,441,382,12,1.15
12412,201447,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,EN,374,374,100.0%,53,72,1219,1107,39,1.15
12412,201447,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,FL,228,225,98.6%,119,60,802,679,21,1.15
12412,201447,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,IN,324,322,99.5%,75,48,1052,965,27,1.15
12412,201447,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,LA,629,625,99.4%,411,264,2309,1932,83,1.15
12412,201447,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,MA,126,122,96.5%,106,24,405,366,22,1.15
12412,201447,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,NJ,315,301,95.5%,204,408,1035,958,78,1.15
12412,201447,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,OR,257,253,98.3%,23,180,808,771,43,1.15
12412,201447,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,PA,116,116,99.6%,40,36,364,350,18,1.15
12412,201447,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,SC,124,124,100.0%,33,12,398,372,9,1.15
12412,201447,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,TN,115,115,99.6%,36,0,374,345,8,1.15
12412,201447,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,UC,324,321,99.1%,106,108,1078,971,45,1.15
12412,201447,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,WN,287,284,99.0%,128,240,995,902,53,1.15
12412,201447,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,YK,159,158,99.4%,92,36,545,457,16,1.15
12412,201447,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,AL,278,83,30.0%,1152,600,155,558,241,1.35
12412,201447,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,CR,292,54,18.3%,0,1476,107,603,279,1.35
12412,201447,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,DT,231,50,21.5%,0,996,122,463,206,1.35
12412,201447,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,EN,381,88,23.1%,0,1728,215,796,351,1.35
12412,201447,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,FL,231,26,11.4%,708,480,69,469,221,1.35
12412,201447,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,IN,440,60,13.6%,0,1956,128,894,416,1.35
12412,201447,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,LA,668,34,05.1%,0,3888,67,1368,656,1.35
12412,201447,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,MA,126,19,14.9%,0,564,45,255,119,1.35
12412,201447,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,NJ,291,37,12.9%,0,1728,93,646,277,1.35
12412,201447,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,OR,283,36,12.9%,0,1296,64,567,264,1.35
12412,201447,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,PA,204,33,16.0%,0,1152,62,415,189,1.35
12412,201447,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,SC,269,63,23.5%,1,1056,137,538,235,1.35
12412,201447,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,TN,239,40,16.7%,0,1056,85,478,222,1.35
12412,201447,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,UC,316,18,05.7%,0,1824,35,643,308,1.35
12412,201447,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,WN,271,10,03.8%,0,1920,14,656,271,1.35
12412,201447,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,YK,158,15,09.6%,0,960,25,323,159,1.35
12412,201447,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,AL,114,109,96.0%,47,0,303,236,10,1.7
12412,201447,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,CR,168,158,93.9%,51,96,452,374,33,1.7
12412,201447,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,DT,194,186,96.1%,23,48,546,388,12,1.7
12412,201447,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,EN,251,250,99.5%,51,0,817,544,12,1.7
12412,201447,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,FL,215,209,97.3%,0,72,571,442,12,1.7
12412,201447,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,IN,234,219,93.7%,0,120,523,488,46,1.7
12412,201447,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,LA,589,576,97.8%,17,240,1773,1210,33,1.7
12412,201447,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,MA,211,207,98.2%,66,48,723,460,16,1.7
12412,201447,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,NJ,510,474,92.9%,180,336,1582,1110,107,1.7
12412,201447,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,OR,160,160,100.0%,20,0,524,320,0,1.7
12412,201447,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,PA,241,237,98.2%,7,72,692,482,17,1.7
12412,201447,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,SC,151,148,97.8%,15,48,380,306,12,1.7
12412,201447,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,TN,146,142,97.0%,63,0,384,292,14,1.7
12412,201447,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,UC,274,268,97.7%,86,72,916,572,29,1.7
12412,201447,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,WN,485,473,97.5%,346,0,1640,1055,40,1.7
12412,201447,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,YK,300,286,95.3%,36,48,1025,630,26,1.7
12412,201447,66,804093,CVS ARF NT CRM,2.5Z,5042889657,AL,399,393,98.5%,40,0,1078,800,18,4.9
12412,201447,66,804093,CVS ARF NT CRM,2.5Z,5042889657,CR,387,378,97.7%,84,60,919,776,66,4.9
12412,201447,66,804093,CVS ARF NT CRM,2.5Z,5042889657,DT,448,439,98.0%,34,96,1163,909,37,4.9
12412,201447,66,804093,CVS ARF NT CRM,2.5Z,5042889657,EN,497,486,97.8%,106,36,1283,995,28,4.9
12412,201447,66,804093,CVS ARF NT CRM,2.5Z,5042889657,FL,310,297,95.9%,2,48,785,651,40,4.9
12412,201447,66,804093,CVS ARF NT CRM,2.5Z,5042889657,IN,644,638,99.0%,170,0,1572,1303,57,4.9
12412,201447,66,804093,CVS ARF NT CRM,2.5Z,5042889657,LA,777,757,97.4%,59,216,2110,1692,102,4.9
12412,201447,66,804093,CVS ARF NT CRM,2.5Z,5042889657,MA,330,307,93.0%,97,36,872,695,53,4.9
12412,201447,66,804093,CVS ARF NT CRM,2.5Z,5042889657,NJ,639,550,86.1%,0,624,1982,1414,238,4.9
12412,201447,66,804093,CVS ARF NT CRM,2.5Z,5042889657,OR,368,361,98.2%,0,108,854,743,53,4.9
12412,201447,66,804093,CVS ARF NT CRM,2.5Z,5042889657,PA,470,463,98.5%,110,0,1224,943,35,4.9
12412,201447,66,804093,CVS ARF NT CRM,2.5Z,5042889657,SC,508,494,97.2%,41,60,1231,1018,70,4.9
12412,201447,66,804093,CVS ARF NT CRM,2.5Z,5042889657,TN,446,442,99.2%,96,0,1115,895,26,4.9
12412,201447,66,804093,CVS ARF NT CRM,2.5Z,5042889657,UC,335,312,93.1%,84,144,792,725,84,4.9
12412,201447,66,804093,CVS ARF NT CRM,2.5Z,5042889657,WN,588,531,90.4%,180,204,1332,1257,134,4.9
12412,201447,66,804093,CVS ARF NT CRM,2.5Z,5042889657,YK,405,359,88.7%,1,120,888,807,109,4.9
12412,201447,66,804094,CVS ARF DY CRM,2.5Z,5042845212,AL,399,395,99.0%,9,24,1119,798,10,4.9
12412,201447,66,804094,CVS ARF DY CRM,2.5Z,5042845212,CR,393,386,98.2%,61,0,1088,783,13,4.9
12412,201447,66,804094,CVS ARF DY CRM,2.5Z,5042845212,DT,447,431,96.5%,27,12,1174,893,43,4.9
12412,201447,66,804094,CVS ARF DY CRM,2.5Z,5042845212,EN,499,491,98.5%,86,0,1340,995,12,4.9
12412,201447,66,804094,CVS ARF DY CRM,2.5Z,5042845212,FL,313,309,98.7%,12,48,848,624,13,4.9
12412,201447,66,804094,CVS ARF DY CRM,2.5Z,5042845212,IN,644,641,99.6%,86,0,1607,1286,18,4.9
12412,201447,66,804094,CVS ARF DY CRM,2.5Z,5042845212,LA,795,788,99.1%,0,156,2260,1550,27,4.9
12412,201447,66,804094,CVS ARF DY CRM,2.5Z,5042845212,MA,328,301,91.9%,49,12,902,653,53,4.9
12412,201447,66,804094,CVS ARF DY CRM,2.5Z,5042845212,NJ,648,575,88.8%,182,336,1595,1299,196,4.9
12412,201447,66,804094,CVS ARF DY CRM,2.5Z,5042845212,OR,369,362,98.1%,0,72,972,738,30,4.9
12412,201447,66,804094,CVS ARF DY CRM,2.5Z,5042845212,PA,474,471,99.3%,110,0,1274,950,17,4.9
12412,201447,66,804094,CVS ARF DY CRM,2.5Z,5042845212,SC,508,504,99.3%,22,12,1285,1019,25,4.9
12412,201447,66,804094,CVS ARF DY CRM,2.5Z,5042845212,TN,447,441,98.6%,106,0,1062,894,25,4.9
12412,201447,66,804094,CVS ARF DY CRM,2.5Z,5042845212,UC,336,319,94.9%,179,36,844,670,63,4.9
12412,201447,66,804094,CVS ARF DY CRM,2.5Z,5042845212,WN,595,557,93.6%,0,204,1512,1192,90,4.9
12412,201447,66,804094,CVS ARF DY CRM,2.5Z,5042845212,YK,408,399,97.8%,55,12,1149,812,22,4.9
12412,201447,66,827731,CVS DP CLNS SCB,6Z,5042883383,AL,400,392,98.0%,213,132,1289,1204,63,1.47
12412,201447,66,827731,CVS DP CLNS SCB,6Z,5042883383,CR,396,390,98.4%,233,384,1260,1184,70,1.47
12412,201447,66,827731,CVS DP CLNS SCB,6Z,5042883383,DT,450,447,99.3%,309,312,1461,1354,91,1.47
12412,201447,66,827731,CVS DP CLNS SCB,6Z,5042883383,EN,502,491,97.9%,258,348,1610,1505,111,1.47
12412,201447,66,827731,CVS DP CLNS SCB,6Z,5042883383,FL,312,308,98.6%,460,144,1062,932,48,1.47
12412,201447,66,827731,CVS DP CLNS SCB,6Z,5042883383,IN,649,641,98.8%,468,240,2064,1948,105,1.47
12412,201447,66,827731,CVS DP CLNS SCB,6Z,5042883383,LA,759,739,97.3%,964,1080,2518,2306,171,1.47
12412,201447,66,827731,CVS DP CLNS SCB,6Z,5042883383,MA,329,324,98.4%,439,276,1073,997,73,1.47
12412,201447,66,827731,CVS DP CLNS SCB,6Z,5042883383,NJ,659,633,96.0%,1484,1488,1941,2047,261,1.47
12412,201447,66,827731,CVS DP CLNS SCB,6Z,5042883383,OR,369,362,98.2%,42,516,1180,1107,61,1.47
12412,201447,66,827731,CVS DP CLNS SCB,6Z,5042883383,PA,477,468,98.1%,480,312,1527,1447,93,1.47
12412,201447,66,827731,CVS DP CLNS SCB,6Z,5042883383,SC,508,497,97.9%,323,192,1526,1527,104,1.47
12412,201447,66,827731,CVS DP CLNS SCB,6Z,5042883383,TN,449,442,98.5%,283,108,1434,1347,54,1.47
