Vendor,Fiscal Week,Cat,Item,Description,Size,UPC,DC,AIM Store Cnt,Instock Store Cnt,Store In Stock %,DC BOH Turn,DC BOO Turn,Store BOH,TIL,Need for TIL,Unit Cost
12412,201452,66,902856,CVS FACE NK BALM,1.7Z,5042846257,SC,476,472,99.1%,48,12,1168,559,24,4.75
12412,201452,66,902856,CVS FACE NK BALM,1.7Z,5042846257,TN,436,434,99.6%,91,0,1080,545,6,4.75
12412,201452,66,902856,CVS FACE NK BALM,1.7Z,5042846257,UC,324,320,98.6%,0,96,935,386,7,4.75
12412,201452,66,902856,CVS FACE NK BALM,1.7Z,5042846257,WN,541,532,98.4%,0,180,1495,712,11,4.75
12412,201452,66,902856,CVS FACE NK BALM,1.7Z,5042846257,YK,374,373,99.7%,0,24,999,462,1,4.75
12412,201452,66,902857,CVS RGN DRK CRCL,.5Z,5042845845,AL,398,391,98.3%,0,48,1194,808,19,2.75
12412,201452,66,902857,CVS RGN DRK CRCL,.5Z,5042845845,CR,391,387,99.1%,22,24,1265,804,9,2.75
12412,201452,66,902857,CVS RGN DRK CRCL,.5Z,5042845845,DT,443,436,98.5%,0,60,1381,888,23,2.75
12412,201452,66,902857,CVS RGN DRK CRCL,.5Z,5042845845,EN,499,494,99.0%,12,24,1616,1030,16,2.75
12412,201452,66,902857,CVS RGN DRK CRCL,.5Z,5042845845,FL,297,290,97.6%,0,72,1036,602,20,2.75
12412,201452,66,902857,CVS RGN DRK CRCL,.5Z,5042845845,IN,639,637,99.6%,69,0,1926,1284,17,2.75
12412,201452,66,902857,CVS RGN DRK CRCL,.5Z,5042845845,LA,745,734,98.5%,0,204,2433,1506,39,2.75
12412,201452,66,902857,CVS RGN DRK CRCL,.5Z,5042845845,MA,318,315,99.2%,2,24,1013,650,17,2.75
12412,201452,66,902857,CVS RGN DRK CRCL,.5Z,5042845845,NJ,621,591,95.2%,21,144,2178,1336,58,2.75
12412,201452,66,902857,CVS RGN DRK CRCL,.5Z,5042845845,OR,360,352,97.7%,0,84,1071,720,29,2.75
12412,201452,66,902857,CVS RGN DRK CRCL,.5Z,5042845845,PA,459,455,99.2%,39,0,1422,926,17,2.75
12412,201452,66,902857,CVS RGN DRK CRCL,.5Z,5042845845,SC,508,505,99.4%,25,0,1496,1016,15,2.75
12412,201452,66,902857,CVS RGN DRK CRCL,.5Z,5042845845,TN,447,445,99.5%,61,0,1384,894,6,2.75
12412,201452,66,902857,CVS RGN DRK CRCL,.5Z,5042845845,UC,333,325,97.6%,0,120,1021,682,27,2.75
12412,201452,66,902857,CVS RGN DRK CRCL,.5Z,5042845845,WN,582,569,97.7%,0,228,1864,1244,39,2.75
12412,201452,66,902857,CVS RGN DRK CRCL,.5Z,5042845845,YK,396,387,97.8%,0,144,1178,832,45,2.75
12412,201452,66,912489,CVS SR AD CRCL RLL,.5Z,5042844245,AL,385,375,97.3%,0,48,1233,792,29,2.75
12412,201452,66,912489,CVS SR AD CRCL RLL,.5Z,5042844245,CR,381,379,99.6%,39,0,1344,784,5,2.75
12412,201452,66,912489,CVS SR AD CRCL RLL,.5Z,5042844245,DT,429,428,99.8%,6,12,1493,858,11,2.75
12412,201452,66,912489,CVS SR AD CRCL RLL,.5Z,5042844245,EN,490,488,99.5%,23,12,1926,1012,6,2.75
12412,201452,66,912489,CVS SR AD CRCL RLL,.5Z,5042844245,FL,284,277,97.5%,0,48,1049,580,20,2.75
12412,201452,66,912489,CVS SR AD CRCL RLL,.5Z,5042844245,IN,622,621,99.9%,38,0,2157,1250,9,2.75
12412,201452,66,912489,CVS SR AD CRCL RLL,.5Z,5042844245,LA,746,733,98.3%,0,156,2693,1512,26,2.75
12412,201452,66,912489,CVS SR AD CRCL RLL,.5Z,5042844245,MA,286,273,95.5%,19,12,1086,604,30,2.75
12412,201452,66,912489,CVS SR AD CRCL RLL,.5Z,5042844245,NJ,558,529,94.9%,57,12,2092,1210,52,2.75
12412,201452,66,912489,CVS SR AD CRCL RLL,.5Z,5042844245,OR,354,350,98.9%,0,36,1181,708,20,2.75
12412,201452,66,912489,CVS SR AD CRCL RLL,.5Z,5042844245,PA,444,438,98.6%,1,0,1513,896,17,2.75
12412,201452,66,912489,CVS SR AD CRCL RLL,.5Z,5042844245,SC,478,470,98.3%,24,12,1560,972,25,2.75
12412,201452,66,912489,CVS SR AD CRCL RLL,.5Z,5042844245,TN,435,433,99.4%,58,0,1480,870,18,2.75
12412,201452,66,912489,CVS SR AD CRCL RLL,.5Z,5042844245,UC,324,313,96.6%,0,96,1254,664,21,2.75
12412,201452,66,912489,CVS SR AD CRCL RLL,.5Z,5042844245,WN,541,534,98.8%,0,72,1970,1164,19,2.75
12412,201452,66,912489,CVS SR AD CRCL RLL,.5Z,5042844245,YK,368,362,98.4%,0,60,1319,782,21,2.75
12412,201452,66,912490,CVS RGN BB MD/DP,3Z,5042840521,AL,392,391,99.7%,18,0,1477,793,10,3.75
12412,201452,66,912490,CVS RGN BB MD/DP,3Z,5042840521,CR,380,379,99.6%,89,36,1561,784,8,3.75
12412,201452,66,912490,CVS RGN BB MD/DP,3Z,5042840521,DT,428,428,100.0%,48,0,1712,856,9,3.75
12412,201452,66,912490,CVS RGN BB MD/DP,3Z,5042840521,EN,490,489,99.8%,121,0,1911,1012,8,3.75
12412,201452,66,912490,CVS RGN BB MD/DP,3Z,5042840521,FL,285,284,99.5%,15,0,1396,580,7,3.75
12412,201452,66,912490,CVS RGN BB MD/DP,3Z,5042840521,IN,622,621,99.8%,130,0,2263,1250,8,3.75
12412,201452,66,912490,CVS RGN BB MD/DP,3Z,5042840521,LA,770,769,99.9%,80,36,3467,1558,14,3.75
12412,201452,66,912490,CVS RGN BB MD/DP,3Z,5042840521,MA,295,294,99.7%,32,0,1463,604,10,3.75
12412,201452,66,912490,CVS RGN BB MD/DP,3Z,5042840521,NJ,559,554,99.1%,0,24,3166,1210,21,3.75
12412,201452,66,912490,CVS RGN BB MD/DP,3Z,5042840521,OR,354,353,99.6%,0,24,1398,708,4,3.75
12412,201452,66,912490,CVS RGN BB MD/DP,3Z,5042840521,PA,444,444,99.9%,83,0,1971,896,11,3.75
12412,201452,66,912490,CVS RGN BB MD/DP,3Z,5042840521,SC,486,485,99.8%,55,0,1656,972,16,3.75
12412,201452,66,912490,CVS RGN BB MD/DP,3Z,5042840521,TN,435,433,99.6%,89,0,1512,870,11,3.75
12412,201452,66,912490,CVS RGN BB MD/DP,3Z,5042840521,UC,324,324,100.0%,48,0,1841,664,0,3.75
12412,201452,66,912490,CVS RGN BB MD/DP,3Z,5042840521,WN,542,542,99.9%,120,0,3346,1164,6,3.75
12412,201452,66,912490,CVS RGN BB MD/DP,3Z,5042840521,YK,373,373,100.0%,161,0,2137,782,6,3.75
12412,201452,66,930987,CVS DRY SKIN CREAM,10.1,5042844581,AL,372,364,97.9%,0,96,875,806,75,1.85
12412,201452,66,930987,CVS DRY SKIN CREAM,10.1,5042844581,CR,376,376,99.9%,23,48,961,778,20,1.85
12412,201452,66,930987,CVS DRY SKIN CREAM,10.1,5042844581,DT,431,424,98.3%,0,168,988,872,73,1.85
12412,201452,66,930987,CVS DRY SKIN CREAM,10.1,5042844581,EN,484,482,99.5%,52,84,1270,1000,24,1.85
12412,201452,66,930987,CVS DRY SKIN CREAM,10.1,5042844581,FL,260,251,96.7%,0,108,613,556,55,1.85
12412,201452,66,930987,CVS DRY SKIN CREAM,10.1,5042844581,IN,626,622,99.4%,67,72,1589,1260,49,1.85
12412,201452,66,930987,CVS DRY SKIN CREAM,10.1,5042844581,LA,753,741,98.5%,0,756,2170,1526,74,1.85
12412,201452,66,930987,CVS DRY SKIN CREAM,10.1,5042844581,MA,273,265,97.0%,0,192,716,598,64,1.85
12412,201452,66,930987,CVS DRY SKIN CREAM,10.1,5042844581,NJ,525,505,96.2%,0,456,1343,1172,121,1.85
12412,201452,66,930987,CVS DRY SKIN CREAM,10.1,5042844581,OR,349,331,94.8%,0,144,756,706,69,1.85
12412,201452,66,930987,CVS DRY SKIN CREAM,10.1,5042844581,PA,444,440,99.1%,9,36,1068,896,48,1.85
12412,201452,66,930987,CVS DRY SKIN CREAM,10.1,5042844581,SC,460,442,96.1%,84,84,1015,990,122,1.85
12412,201452,66,930987,CVS DRY SKIN CREAM,10.1,5042844581,TN,438,436,99.5%,97,0,944,876,51,1.85
12412,201452,66,930987,CVS DRY SKIN CREAM,10.1,5042844581,UC,324,318,98.0%,1,216,927,664,14,1.85
12412,201452,66,930987,CVS DRY SKIN CREAM,10.1,5042844581,WN,546,521,95.3%,37,576,1420,1176,99,1.85
12412,201452,66,930987,CVS DRY SKIN CREAM,10.1,5042844581,YK,366,353,96.4%,0,264,885,776,68,1.85
12412,201452,66,952371,CVS MIRACLE SMTHER,1.18,5042846741,AL,401,399,99.4%,189,0,1224,800,6,4.95
12412,201452,66,952371,CVS MIRACLE SMTHER,1.18,5042846741,CR,397,395,99.6%,74,0,1237,790,8,4.95
12412,201452,66,952371,CVS MIRACLE SMTHER,1.18,5042846741,DT,449,446,99.4%,99,0,1475,898,5,4.95
12412,201452,66,952371,CVS MIRACLE SMTHER,1.18,5042846741,EN,502,501,99.8%,94,0,1648,997,8,4.95
12412,201452,66,952371,CVS MIRACLE SMTHER,1.18,5042846741,FL,312,312,100.0%,80,0,1109,623,2,4.95
12412,201452,66,952371,CVS MIRACLE SMTHER,1.18,5042846741,IN,649,649,100.0%,337,0,1939,1300,8,4.95
12412,201452,66,952371,CVS MIRACLE SMTHER,1.18,5042846741,LA,785,783,99.7%,1071,0,3208,1540,5,4.95
12412,201452,66,952371,CVS MIRACLE SMTHER,1.18,5042846741,MA,335,335,100.0%,344,0,1138,669,6,4.95
12412,201452,66,952371,CVS MIRACLE SMTHER,1.18,5042846741,NJ,663,661,99.7%,934,0,2662,1323,5,4.95
12412,201452,66,952371,CVS MIRACLE SMTHER,1.18,5042846741,OR,368,367,99.6%,280,0,1166,736,6,4.95
12412,201452,66,952371,CVS MIRACLE SMTHER,1.18,5042846741,PA,477,476,99.8%,194,0,1509,952,9,4.95
12412,201452,66,952371,CVS MIRACLE SMTHER,1.18,5042846741,SC,509,508,99.7%,61,0,1507,1018,8,4.95
12412,201452,66,952371,CVS MIRACLE SMTHER,1.18,5042846741,TN,447,447,100.0%,189,0,1296,894,1,4.95
12412,201452,66,952371,CVS MIRACLE SMTHER,1.18,5042846741,UC,345,344,99.8%,65,0,1363,688,1,4.95
12412,201452,66,952371,CVS MIRACLE SMTHER,1.18,5042846741,WN,607,607,100.0%,783,0,2286,1216,4,4.95
12412,201452,66,952371,CVS MIRACLE SMTHER,1.18,5042846741,YK,424,424,99.9%,457,0,1640,838,6,4.95
12412,201452,66,952401,CVS VANISHING CRM,1Z,5042847238,AL,402,401,99.7%,715,0,997,802,17,1.52
12412,201452,66,952401,CVS VANISHING CRM,1Z,5042847238,CR,397,390,98.3%,0,144,971,792,46,1.52
12412,201452,66,952401,CVS VANISHING CRM,1Z,5042847238,DT,450,439,97.7%,0,198,1093,900,53,1.52
12412,201452,66,952401,CVS VANISHING CRM,1Z,5042847238,EN,506,500,98.7%,0,162,1284,1009,50,1.52
12412,201452,66,952401,CVS VANISHING CRM,1Z,5042847238,FL,312,309,98.9%,0,126,929,623,31,1.52
12412,201452,66,952401,CVS VANISHING CRM,1Z,5042847238,IN,651,646,99.3%,8,162,1712,1304,50,1.52
12412,201452,66,952401,CVS VANISHING CRM,1Z,5042847238,LA,795,780,98.1%,0,900,2378,1600,63,1.52
12412,201452,66,952401,CVS VANISHING CRM,1Z,5042847238,MA,333,329,98.8%,17,126,859,665,28,1.52
12412,201452,66,952401,CVS VANISHING CRM,1Z,5042847238,NJ,663,653,98.5%,139,324,1882,1356,74,1.52
12412,201452,66,952401,CVS VANISHING CRM,1Z,5042847238,OR,365,358,98.0%,0,90,991,735,40,1.52
12412,201452,66,952401,CVS VANISHING CRM,1Z,5042847238,PA,479,467,97.5%,0,72,1144,958,63,1.52
12412,201452,66,952401,CVS VANISHING CRM,1Z,5042847238,SC,509,502,98.5%,34,36,1134,1018,41,1.52
12412,201452,66,952401,CVS VANISHING CRM,1Z,5042847238,TN,448,447,99.7%,2557,0,1244,896,25,1.52
12412,201452,66,952401,CVS VANISHING CRM,1Z,5042847238,UC,346,340,98.4%,83,198,917,691,49,1.52
12412,201452,66,952401,CVS VANISHING CRM,1Z,5042847238,WN,607,593,97.8%,36,594,1690,1262,88,1.52
12412,201452,66,952401,CVS VANISHING CRM,1Z,5042847238,YK,424,421,99.2%,2,180,1958,844,38,1.52
12412,201452,66,952402,CVS ADV 3N1 EXFOL,5Z,5042847280,AL,371,366,98.6%,0,120,864,740,37,2.15
12412,201452,66,952402,CVS ADV 3N1 EXFOL,5Z,5042847280,CR,371,366,98.6%,0,132,811,737,38,2.15
12412,201452,66,952402,CVS ADV 3N1 EXFOL,5Z,5042847280,DT,409,404,98.7%,0,180,938,818,45,2.15
12412,201452,66,952402,CVS ADV 3N1 EXFOL,5Z,5042847280,EN,493,482,97.8%,0,168,1830,977,56,2.15
12412,201452,66,952402,CVS ADV 3N1 EXFOL,5Z,5042847280,FL,299,294,98.4%,0,120,781,597,34,2.15
12412,201452,66,952402,CVS ADV 3N1 EXFOL,5Z,5042847280,IN,608,602,99.1%,57,192,1507,1218,44,2.15
12412,201452,66,952402,CVS ADV 3N1 EXFOL,5Z,5042847280,LA,787,765,97.2%,0,708,2002,1579,92,2.15
12412,201452,66,952402,CVS ADV 3N1 EXFOL,5Z,5042847280,MA,320,312,97.6%,44,216,705,639,47,2.15
12412,201452,66,952402,CVS ADV 3N1 EXFOL,5Z,5042847280,NJ,629,592,94.2%,207,408,1547,1290,121,2.15
12412,201452,66,952402,CVS ADV 3N1 EXFOL,5Z,5042847280,OR,353,342,96.8%,0,120,849,707,42,2.15
12412,201452,66,952402,CVS ADV 3N1 EXFOL,5Z,5042847280,PA,455,438,96.2%,0,120,900,909,110,2.15
12412,201452,66,952402,CVS ADV 3N1 EXFOL,5Z,5042847280,SC,456,453,99.2%,60,36,1014,912,41,2.15
12412,201452,66,952402,CVS ADV 3N1 EXFOL,5Z,5042847280,TN,405,402,99.3%,2079,0,1019,812,21,2.15
12412,201452,66,952402,CVS ADV 3N1 EXFOL,5Z,5042847280,UC,343,322,94.0%,0,240,761,685,73,2.15
12412,201452,66,952402,CVS ADV 3N1 EXFOL,5Z,5042847280,WN,568,550,96.8%,37,900,1360,1178,99,2.15
12412,201452,66,952402,CVS ADV 3N1 EXFOL,5Z,5042847280,YK,387,376,97.1%,312,276,854,766,61,2.15
12412,201452,66,952405,CVS BB CRM-O/F L/M,2.5Z,5042847094,AL,399,399,100.0%,22,12,1322,806,3,3.1
12412,201452,66,952405,CVS BB CRM-O/F L/M,2.5Z,5042847094,CR,393,393,100.0%,101,0,1318,812,6,3.1
12412,201452,66,952405,CVS BB CRM-O/F L/M,2.5Z,5042847094,DT,445,445,100.0%,133,0,1602,890,1,3.1
12412,201452,66,952405,CVS BB CRM-O/F L/M,2.5Z,5042847094,EN,501,501,99.9%,104,0,1988,1033,6,3.1
12412,201452,66,952405,CVS BB CRM-O/F L/M,2.5Z,5042847094,FL,312,312,100.0%,67,0,1327,628,2,3.1
12412,201452,66,952405,CVS BB CRM-O/F L/M,2.5Z,5042847094,IN,644,644,99.9%,160,0,2201,1294,10,3.1
12412,201452,66,952405,CVS BB CRM-O/F L/M,2.5Z,5042847094,LA,793,790,99.7%,613,0,3555,1600,7,3.1
12412,201452,66,952405,CVS BB CRM-O/F L/M,2.5Z,5042847094,MA,331,330,99.7%,391,0,1310,676,5,3.1
12412,201452,66,952405,CVS BB CRM-O/F L/M,2.5Z,5042847094,NJ,655,655,100.0%,706,0,3072,1368,10,3.1
12412,201452,66,952405,CVS BB CRM-O/F L/M,2.5Z,5042847094,OR,368,368,100.0%,165,0,1401,736,1,3.1
12412,201452,66,952405,CVS BB CRM-O/F L/M,2.5Z,5042847094,PA,472,470,99.6%,345,0,1760,952,8,3.1
12412,201452,66,952405,CVS BB CRM-O/F L/M,2.5Z,5042847094,SC,495,495,100.0%,0,0,1641,990,6,3.1
12412,201452,66,952405,CVS BB CRM-O/F L/M,2.5Z,5042847094,TN,439,439,99.9%,128,0,1486,878,8,3.1
12412,201452,66,952405,CVS BB CRM-O/F L/M,2.5Z,5042847094,UC,343,342,99.7%,236,0,1454,702,4,3.1
12412,201452,66,952405,CVS BB CRM-O/F L/M,2.5Z,5042847094,WN,599,599,100.0%,948,0,2727,1238,1,3.1
12412,201452,66,952405,CVS BB CRM-O/F L/M,2.5Z,5042847094,YK,415,415,99.9%,298,0,1813,874,9,3.1
12412,201452,66,952407,CVS CRMY ACNE WASH,7.2Z,5042847056,AL,401,392,97.6%,3,156,828,802,42,3.15
12412,201452,66,952407,CVS CRMY ACNE WASH,7.2Z,5042847056,CR,394,348,88.2%,306,132,685,794,115,3.15
12412,201452,66,952407,CVS CRMY ACNE WASH,7.2Z,5042847056,DT,450,437,97.0%,0,156,959,900,67,3.15
12412,201452,66,952407,CVS CRMY ACNE WASH,7.2Z,5042847056,EN,506,500,98.9%,31,264,1123,1011,34,3.15
12412,201452,66,952407,CVS CRMY ACNE WASH,7.2Z,5042847056,FL,308,303,98.4%,192,168,829,617,16,3.15
12412,201452,66,952407,CVS CRMY ACNE WASH,7.2Z,5042847056,IN,651,648,99.6%,360,0,1444,1304,37,3.15
12412,201452,66,952407,CVS CRMY ACNE WASH,7.2Z,5042847056,LA,796,789,99.2%,429,672,2085,1597,44,3.15
12412,201452,66,952407,CVS CRMY ACNE WASH,7.2Z,5042847056,MA,334,330,98.8%,4,156,796,669,25,3.15
12412,201452,66,952407,CVS CRMY ACNE WASH,7.2Z,5042847056,NJ,663,659,99.4%,778,0,1985,1326,25,3.15
12412,201452,66,952407,CVS CRMY ACNE WASH,7.2Z,5042847056,OR,347,343,99.0%,200,168,789,695,23,3.15
12412,201452,66,952407,CVS CRMY ACNE WASH,7.2Z,5042847056,PA,478,476,99.6%,1522,0,1141,956,26,3.15
12412,201452,66,952407,CVS CRMY ACNE WASH,7.2Z,5042847056,SC,509,423,83.0%,552,0,770,1018,207,3.15
12412,201452,66,952407,CVS CRMY ACNE WASH,7.2Z,5042847056,TN,449,444,98.9%,105,0,927,898,34,3.15
12412,201452,66,952407,CVS CRMY ACNE WASH,7.2Z,5042847056,UC,346,345,99.8%,190,228,863,692,20,3.15
12412,201452,66,952407,CVS CRMY ACNE WASH,7.2Z,5042847056,WN,609,605,99.3%,684,120,1671,1220,35,3.15
12412,201452,66,952407,CVS CRMY ACNE WASH,7.2Z,5042847056,YK,424,419,98.8%,347,108,1023,847,29,3.15
12412,201452,66,952447,CVS SKN BRTN CLNSR,8Z,5042846928,AL,372,372,99.9%,33,0,1117,742,12,1.9
12412,201452,66,952447,CVS SKN BRTN CLNSR,8Z,5042846928,CR,374,371,99.2%,17,60,983,744,14,1.9
12412,201452,66,952447,CVS SKN BRTN CLNSR,8Z,5042846928,DT,409,407,99.4%,198,0,1109,818,15,1.9
12412,201452,66,952447,CVS SKN BRTN CLNSR,8Z,5042846928,EN,499,498,99.8%,93,0,1446,989,11,1.9
12412,201452,66,952447,CVS SKN BRTN CLNSR,8Z,5042846928,FL,304,303,99.8%,0,60,971,607,9,1.9
12412,201452,66,952447,CVS SKN BRTN CLNSR,8Z,5042846928,IN,624,622,99.7%,88,0,1749,1247,16,1.9
12412,201452,66,952447,CVS SKN BRTN CLNSR,8Z,5042846928,LA,786,781,99.3%,151,192,2463,1576,33,1.9
12412,201452,66,952447,CVS SKN BRTN CLNSR,8Z,5042846928,MA,316,314,99.4%,249,0,899,631,13,1.9
12412,201452,66,952447,CVS SKN BRTN CLNSR,8Z,5042846928,NJ,625,620,99.2%,584,0,2060,1281,27,1.9
12412,201452,66,952447,CVS SKN BRTN CLNSR,8Z,5042846928,OR,355,354,99.8%,152,0,1195,710,9,1.9
12412,201452,66,952447,CVS SKN BRTN CLNSR,8Z,5042846928,PA,456,455,99.8%,179,0,1405,909,19,1.9
12412,201452,66,952447,CVS SKN BRTN CLNSR,8Z,5042846928,SC,457,453,99.2%,95,0,1243,914,21,1.9
12412,201452,66,952447,CVS SKN BRTN CLNSR,8Z,5042846928,TN,407,406,99.8%,101,0,1139,814,4,1.9
12412,201452,66,952447,CVS SKN BRTN CLNSR,8Z,5042846928,UC,343,340,99.3%,223,0,1148,685,8,1.9
12412,201452,66,952447,CVS SKN BRTN CLNSR,8Z,5042846928,WN,565,563,99.6%,1636,0,1946,1170,21,1.9
12412,201452,66,952447,CVS SKN BRTN CLNSR,8Z,5042846928,YK,388,386,99.4%,300,0,1144,765,14,1.9
12412,201452,66,952449,CVS TRPL ACT MSTZR,1.7Z,5042847126,AL,402,399,99.3%,0,36,1009,802,14,4.95
12412,201452,66,952449,CVS TRPL ACT MSTZR,1.7Z,5042847126,CR,397,397,100.0%,115,0,1013,790,16,4.95
12412,201452,66,952449,CVS TRPL ACT MSTZR,1.7Z,5042847126,DT,450,449,99.7%,79,0,1038,900,17,4.95
12412,201452,66,952449,CVS TRPL ACT MSTZR,1.7Z,5042847126,EN,506,506,100.0%,86,0,1241,1002,12,4.95
12412,201452,66,952449,CVS TRPL ACT MSTZR,1.7Z,5042847126,FL,313,313,100.0%,0,84,773,625,28,4.95
12412,201452,66,952449,CVS TRPL ACT MSTZR,1.7Z,5042847126,IN,651,651,100.0%,123,0,1507,1304,28,4.95
12412,201452,66,952449,CVS TRPL ACT MSTZR,1.7Z,5042847126,LA,774,771,99.7%,45,216,2080,1530,24,4.95
12412,201452,66,952449,CVS TRPL ACT MSTZR,1.7Z,5042847126,MA,335,330,98.6%,21,36,801,669,20,4.95
12412,201452,66,952449,CVS TRPL ACT MSTZR,1.7Z,5042847126,NJ,663,645,97.2%,61,60,1772,1323,46,4.95
12412,201452,66,952449,CVS TRPL ACT MSTZR,1.7Z,5042847126,OR,368,363,98.7%,0,60,902,736,25,4.95
12412,201452,66,952449,CVS TRPL ACT MSTZR,1.7Z,5042847126,PA,478,475,99.3%,1172,0,1062,954,27,4.95
12412,201452,66,952449,CVS TRPL ACT MSTZR,1.7Z,5042847126,SC,510,506,99.3%,36,0,1167,1020,28,4.95
12412,201452,66,952449,CVS TRPL ACT MSTZR,1.7Z,5042847126,TN,448,446,99.5%,142,0,1023,896,16,4.95
12412,201452,66,952449,CVS TRPL ACT MSTZR,1.7Z,5042847126,UC,346,344,99.4%,35,24,928,689,7,4.95
12412,201452,66,952449,CVS TRPL ACT MSTZR,1.7Z,5042847126,WN,608,599,98.5%,0,216,1469,1218,45,4.95
12412,201452,66,952449,CVS TRPL ACT MSTZR,1.7Z,5042847126,YK,424,422,99.6%,0,72,1056,838,25,4.95
12412,201452,66,973893,CVS MIRACLE ILL OF,1.18,5042848905,AL,402,400,99.4%,35,0,935,467,5,4.25
12412,201452,66,973893,CVS MIRACLE ILL OF,1.18,5042848905,CR,396,395,99.7%,118,12,957,469,2,4.25
12412,201452,66,973893,CVS MIRACLE ILL OF,1.18,5042848905,DT,450,449,99.7%,184,0,1121,536,2,4.25
12412,201452,66,973893,CVS MIRACLE ILL OF,1.18,5042848905,EN,503,502,99.9%,232,0,1254,573,1,4.25
12412,201452,66,973893,CVS MIRACLE ILL OF,1.18,5042848905,FL,313,311,99.4%,63,0,830,400,2,4.25
12412,201452,66,973893,CVS MIRACLE ILL OF,1.18,5042848905,IN,645,645,99.9%,267,0,1519,754,3,4.25
12412,201452,66,973893,CVS MIRACLE ILL OF,1.18,5042848905,LA,795,793,99.7%,234,0,2516,1168,2,4.25
12412,201452,66,973893,CVS MIRACLE ILL OF,1.18,5042848905,MA,335,334,99.7%,40,0,811,388,3,4.25
12412,201452,66,973893,CVS MIRACLE ILL OF,1.18,5042848905,NJ,661,653,98.8%,103,24,1857,805,11,4.25
12412,201452,66,973893,CVS MIRACLE ILL OF,1.18,5042848905,OR,367,365,99.5%,0,48,876,407,3,4.25
12412,201452,66,973893,CVS MIRACLE ILL OF,1.18,5042848905,PA,477,476,99.8%,223,0,1171,603,2,4.25
12412,201452,66,973893,CVS MIRACLE ILL OF,1.18,5042848905,SC,509,508,99.7%,29,0,1174,585,1,4.25
12412,201452,66,973893,CVS MIRACLE ILL OF,1.18,5042848905,TN,447,446,99.8%,240,0,1029,553,4,4.25
12412,201452,66,973893,CVS MIRACLE ILL OF,1.18,5042848905,UC,341,338,99.2%,71,0,982,475,7,4.25
12412,201452,66,973893,CVS MIRACLE ILL OF,1.18,5042848905,WN,608,606,99.7%,217,0,1802,766,1,4.25
12412,201452,66,973893,CVS MIRACLE ILL OF,1.18,5042848905,YK,425,422,99.4%,155,0,1188,501,7,4.25
12412,201452,66,973897,CVS GLOW OILS,1Z,5042849076,AL,398,396,99.5%,137,0,836,529,5,6.55
12412,201452,66,973897,CVS GLOW OILS,1Z,5042849076,CR,395,393,99.5%,149,0,847,487,6,6.55
12412,201452,66,973897,CVS GLOW OILS,1Z,5042849076,DT,445,442,99.3%,182,0,1029,628,8,6.55
12412,201452,66,973897,CVS GLOW OILS,1Z,5042849076,EN,502,499,99.4%,277,0,1043,663,5,6.55
12412,201452,66,973897,CVS GLOW OILS,1Z,5042849076,FL,310,307,99.0%,203,0,723,376,2,6.55
12412,201452,66,973897,CVS GLOW OILS,1Z,5042849076,IN,639,634,99.3%,555,0,1341,907,11,6.55
12412,201452,66,973897,CVS GLOW OILS,1Z,5042849076,LA,786,784,99.7%,0,240,2000,1125,6,6.55
12412,201452,66,973897,CVS GLOW OILS,1Z,5042849076,MA,329,329,99.9%,101,0,785,446,0,6.55
12412,201452,66,973897,CVS GLOW OILS,1Z,5042849076,NJ,657,655,99.7%,0,72,1755,886,7,6.55
12412,201452,66,973897,CVS GLOW OILS,1Z,5042849076,OR,360,359,99.8%,192,0,790,441,6,6.55
12412,201452,66,973897,CVS GLOW OILS,1Z,5042849076,PA,472,470,99.6%,450,0,1005,688,2,6.55
12412,201452,66,973897,CVS GLOW OILS,1Z,5042849076,SC,500,496,99.1%,249,0,1030,694,9,6.55
12412,201452,66,973897,CVS GLOW OILS,1Z,5042849076,TN,444,439,99.0%,424,0,901,640,12,6.55
12412,201452,66,973897,CVS GLOW OILS,1Z,5042849076,UC,343,341,99.5%,95,0,857,409,6,6.55
12412,201452,66,973897,CVS GLOW OILS,1Z,5042849076,WN,601,599,99.7%,31,60,1587,815,10,6.55
12412,201452,66,973897,CVS GLOW OILS,1Z,5042849076,YK,419,417,99.6%,125,480,967,571,5,6.55
13082,201452,70,199060,CVS ALOE CLEAR GEL,20Z,5042844626,CR,332,306,92.0%,2,228,985,693,75,1.94
13082,201452,70,199060,CVS ALOE CLEAR GEL,20Z,5042844626,EN,361,361,100.0%,19,84,1253,748,21,1.94
13082,201452,70,199060,CVS ALOE CLEAR GEL,20Z,5042844626,FL,310,308,99.4%,207,0,1677,685,24,1.94
13082,201452,70,199060,CVS ALOE CLEAR GEL,20Z,5042844626,IN,126,115,91.0%,0,48,371,269,21,1.94
13082,201452,70,199060,CVS ALOE CLEAR GEL,20Z,5042844626,LA,692,686,99.1%,440,648,2889,1564,50,1.94
13082,201452,70,199060,CVS ALOE CLEAR GEL,20Z,5042844626,NJ,155,153,98.9%,650,0,963,386,13,1.94
13082,201452,70,199060,CVS ALOE CLEAR GEL,20Z,5042844626,OR,365,361,99.0%,214,0,1496,769,14,1.94
13082,201452,70,199060,CVS ALOE CLEAR GEL,20Z,5042844626,TN,297,297,100.0%,73,48,1614,633,11,1.94
13082,201452,70,199060,CVS ALOE CLEAR GEL,20Z,5042844626,UC,336,334,99.3%,542,0,1104,765,28,1.94
