Item,AIM Store Cnt,Instock Store Cnt,Store In Stock %,DC BOH Turn,DC BOO Turn,Store BOH,TIL,Need for TIL
276778,798,798,1,0,0,924,797,56
276778,772,772,1,0,0,690,768,159
276778,1347,1347,1,0,0,991,898,146
276778,980,980,1,0,0,793,971,232
276778,927,927,1,0,0,538,616,120
276778,1286,1286,1,46,0,1346,1283,153
276778,2307,2307,1,0,0,1763,1522,114
276778,652,652,1,0,0,764,651,81
276778,1968,1968,1,0,0,1645,1338,128
276778,738,738,1,0,0,683,737,120
276778,948,948,1,0,0,952,946,120
276778,1014,1014,1,0,0,1091,1014,122
276778,894,894,1,0,0,1053,892,118
276778,676,676,1,0,0,898,678,41
276778,1218,1218,1,0,0,973,1256,274
276778,1236,1236,1,0,0,893,823,80
973899,19,19,1,7,228,3,38,19
200964,398,387,0.972,505,576,878,803,56
200964,381,369,0.967,327,1944,760,778,68
200964,318,309,0.972,791,0,757,688,64
200964,605,584,0.966,1010,1584,1441,1341,130
213140,399,381,0.954,957,360,1004,953,100
213140,390,380,0.973,852,0,1027,917,72
213140,325,314,0.965,665,360,1065,929,72
213140,612,596,0.973,1532,1440,2100,1789,130
237741,399,390,0.977,2,1296,1165,1556,279
237741,387,378,0.976,581,576,1258,1477,196
237741,449,444,0.989,4172,0,1546,1604,136
237741,489,480,0.982,2244,0,1601,1825,251
237741,310,305,0.983,3140,0,1192,1322,161
237741,639,631,0.987,1578,5976,2215,2399,225
237741,757,741,0.979,1758,1656,2208,2527,365
237741,324,301,0.929,6,1008,1157,1536,214
237741,652,642,0.984,3275,4032,3410,3899,348
237741,368,348,0.944,0,864,1040,1540,271
237741,472,465,0.986,3234,0,1643,1822,171
237741,504,494,0.98,254,936,1701,2049,298
237741,443,437,0.987,415,2160,1489,1696,178
237741,336,331,0.986,1123,0,1049,1130,95
237741,604,597,0.989,2417,2520,2998,3288,309
237741,405,400,0.987,5929,0,1911,2018,199
237755,399,360,0.902,2,936,898,1496,332
237755,387,380,0.982,16,504,1268,1438,179
237755,449,444,0.989,0,288,1304,1534,223
237755,489,478,0.978,31,936,1625,1823,219
237755,310,304,0.979,1694,0,1134,1234,154
237755,640,583,0.912,2,1008,1462,2364,479
237755,790,768,0.972,538,1584,2628,2968,360
237755,324,311,0.959,556,504,1211,1504,204
237755,652,645,0.99,1762,504,2904,3233,322
237755,368,364,0.99,0,936,1414,1618,195
237755,472,364,0.771,0,1224,781,1895,418
237755,504,300,0.595,0,1008,633,1970,460
237755,443,315,0.711,0,864,663,1699,403
237755,336,281,0.836,0,576,636,1140,267
237755,604,562,0.93,0,1080,1961,2767,417
237755,405,402,0.992,165,2016,1565,1746,190
249816,399,392,0.981,0,348,958,986,121
249816,390,377,0.967,0,396,852,1048,191
249816,450,430,0.957,0,396,944,1106,200
249816,490,481,0.982,4,600,1147,1303,202
249816,310,300,0.967,0,396,818,896,163
249816,642,593,0.923,1,600,1285,1552,304
249816,791,663,0.839,0,1200,1760,2417,469
249816,325,286,0.88,0,600,632,962,209
249816,653,445,0.682,0,1500,991,1937,468
249816,369,363,0.983,0,396,1003,1063,179
249816,476,399,0.839,0,396,828,1228,268
249816,507,418,0.824,0,504,819,1260,297
249816,450,353,0.785,0,504,669,1088,277
249816,341,328,0.963,0,504,836,924,126
249816,608,411,0.676,0,1104,813,1812,469
249816,411,322,0.782,0,504,653,1124,280
308266,399,392,0.984,0,696,1383,1685,230
308266,390,331,0.848,0,936,1132,1944,306
308266,450,439,0.976,0,900,2142,1696,208
308266,488,307,0.629,6,840,819,2077,430
308266,310,309,0.995,1070,0,1265,1289,130
308266,639,613,0.959,0,1068,1860,2574,455
308266,792,716,0.904,0,2604,2466,4075,638
308266,325,318,0.979,147,600,1372,1563,166
308266,654,459,0.702,0,1188,1572,3585,541
308266,367,360,0.982,227,600,1434,1618,200
308266,477,470,0.985,0,756,1564,1966,273
308266,507,250,0.494,0,1200,576,2285,459
308266,449,444,0.99,505,180,1554,1656,145
308266,341,335,0.982,2877,0,1139,1282,131
308266,612,563,0.92,0,2004,2514,3506,428
308266,411,407,0.991,4,456,1710,1748,133
320989,657,657,1,712,0,265,458,130
320989,735,735,1,492,660,240,521,173
320989,1035,1035,1,1152,384,218,714,282
320989,831,831,1,1329,0,171,577,230
320989,696,696,1,573,384,569,535,62
320989,1296,1296,1,903,768,722,880,162
320989,2592,2592,1,2007,1536,649,1481,496
320989,1048,1048,1,0,1536,170,612,217
320989,1800,1800,1,2346,1152,469,1304,479
320989,678,678,1,1431,0,199,484,170
320989,1062,1062,1,604,1152,796,762,71
320989,915,915,1,764,384,562,631,86
320989,813,813,1,396,288,545,553,51
320989,885,885,1,733,768,536,619,91
320989,1656,1656,1,2565,768,304,1252,484
320989,1041,1041,1,631,768,664,731,103
460400,399,398,0.998,5807,0,2282,2413,127
460400,390,388,0.996,0,504,1808,2345,258
460400,450,448,0.996,0,552,1799,2695,384
460400,490,472,0.964,4,804,1811,2923,423
460400,310,301,0.97,2,468,1095,1892,282
460400,642,633,0.986,0,2124,3075,3860,409
460400,753,741,0.984,0,1644,3381,4548,553
460400,325,306,0.942,0,696,1370,1983,235
460400,654,640,0.978,0,1800,2681,3967,526
460400,369,362,0.982,0,504,1549,2234,292
460400,477,468,0.981,0,804,1906,2863,365
460400,507,459,0.906,0,804,1479,3048,483
460400,450,443,0.985,0,468,1680,2701,395
460400,340,335,0.985,0,804,1475,2067,267
460400,609,587,0.963,0,1800,2465,3685,476
460400,411,402,0.978,0,396,1608,2481,358
460403,399,399,0.999,4352,0,2234,2429,160
460403,387,382,0.987,0,804,1788,2338,260
460403,447,442,0.99,0,996,2146,2682,276
460403,485,342,0.705,4,1068,1012,2947,458
460403,310,301,0.971,2,1152,1236,1936,269
460403,639,609,0.953,0,3144,2408,3844,525
460403,789,747,0.947,0,2496,3009,4987,689
460403,320,311,0.973,0,804,1466,2030,226
460403,643,638,0.992,1105,2400,3767,4122,343
460403,367,363,0.988,0,504,1645,2260,282
460403,474,472,0.996,0,1500,2510,2903,244
460403,507,469,0.925,0,924,1475,3089,472
460403,450,408,0.907,0,1068,1253,2719,425
460403,337,334,0.991,0,696,1591,2038,217
460403,601,477,0.794,0,4632,1764,3716,528
460403,410,307,0.749,0,504,952,2531,381
460423,399,393,0.984,0,576,1744,2399,292
460423,389,376,0.968,0,636,1585,2341,319
460423,449,446,0.994,0,456,1679,2690,412
460423,487,476,0.978,8,720,2306,2916,315
460423,309,250,0.81,0,948,813,1866,283
460423,642,640,0.997,79,1104,3350,3837,337
460423,784,767,0.979,0,3096,3352,4685,618
460423,325,280,0.862,0,756,1078,1978,268
460423,652,608,0.932,0,948,2246,3923,566
460423,369,365,0.989,0,348,1693,2215,250
460423,476,433,0.91,0,660,1332,2881,456
460423,507,499,0.983,0,1752,2149,3045,366
460423,450,439,0.976,0,420,1569,2695,419
460423,340,309,0.909,0,2196,1007,2029,319
460423,609,532,0.874,0,1224,1870,3657,549
460423,411,286,0.697,0,492,863,2466,390
689296,390,386,0.989,131,48,941,789,36
689296,388,386,0.996,78,108,1161,809,24
689296,433,427,0.987,57,216,1190,875,36
689296,488,487,0.997,66,192,1423,988,26
689296,309,307,0.993,138,0,1074,627,17
689296,613,606,0.989,60,348,1790,1250,40
689296,778,770,0.99,259,276,2237,1692,87
689296,319,314,0.985,19,156,996,666,32
689296,640,634,0.991,40,372,1959,1322,63
689296,365,363,0.993,307,0,1161,735,22
689296,461,458,0.994,214,60,1344,947,41
689296,489,485,0.992,66,180,1435,987,37
689296,428,423,0.988,0,216,1144,874,45
689296,334,328,0.983,63,180,879,681,33
689296,588,558,0.949,1,504,1340,1197,147
689296,386,383,0.993,238,0,1160,790,37
716887,397,345,0.869,0,276,887,818,142
716887,388,370,0.953,0,576,972,851,105
716887,450,439,0.975,0,408,1137,921,69
716887,481,421,0.876,4,600,1148,1013,150
716887,306,294,0.961,0,552,875,734,76
716887,638,625,0.98,80,492,1738,1318,84
716887,784,755,0.963,30,1296,2361,1888,151
716887,324,299,0.923,0,600,790,762,106
716887,654,507,0.775,0,1716,1375,1566,314
716887,363,355,0.978,0,600,1063,845,67
716887,477,442,0.928,0,504,1198,1054,127
716887,507,472,0.93,0,504,1243,1050,137
716887,448,427,0.952,0,396,1170,923,87
716887,340,325,0.957,182,204,828,730,64
716887,611,438,0.717,0,1104,987,1352,342
716887,411,404,0.983,322,300,1076,905,54
850624,399,386,0.967,0,204,981,1206,251
850624,390,311,0.798,0,396,674,1145,280
850624,450,434,0.964,127,72,1397,1316,99
850624,487,211,0.432,0,348,415,1453,422
850624,310,304,0.982,0,396,860,872,126
850624,642,323,0.502,0,276,828,1969,497
850624,754,738,0.979,0,804,2175,2076,272
850624,325,171,0.527,117,96,367,1037,268
850624,653,389,0.596,0,396,1080,2481,508
850624,369,346,0.937,0,600,803,1058,220
850624,476,230,0.484,0,348,529,1497,394
850624,507,329,0.648,0,276,733,1550,385
850624,449,254,0.567,0,1104,542,1391,374
850624,340,336,0.989,0,396,920,951,131
850624,610,259,0.425,0,2196,772,2349,508
850624,411,398,0.968,0,900,1597,1337,146
868171,1197,1197,1,0,0,426,799,265
868171,284,284,1,0,0,78,284,122
868171,1179,1179,1,0,0,298,780,303
868171,900,900,1,0,0,432,900,320
868171,990,990,1,0,0,415,980,366
868171,620,620,1,0,0,197,620,252
868171,1298,1298,1,0,0,617,1284,452
868171,1836,1836,1,0,0,581,1222,435
868171,978,978,1,0,0,363,652,214
868171,1980,1980,1,0,0,521,1312,505
868171,738,738,1,0,0,269,734,288
868171,1428,1428,1,0,0,402,954,357
868171,1521,1521,1,0,0,527,1016,352
868171,900,900,1,0,0,466,898,300
868171,684,684,1,0,0,340,683,247
868171,1845,1845,1,0,0,342,1225,515
868171,824,824,1,0,0,343,822,310
908183,810,810,1,527,0,570,549,33
908183,1005,1005,1,219,120,726,676,38
908183,798,798,1,252,120,668,544,19
908183,1311,1311,1,96,240,1027,874,39
908183,1048,1048,1,500,0,797,548,12
908183,1317,1317,1,488,72,1056,889,43
908183,2884,2884,1,494,768,2147,1751,83
908183,597,597,1,286,72,422,424,46
908183,1230,1230,1,575,408,1110,849,53
908183,990,990,1,292,48,868,663,22
908183,819,819,1,247,192,642,566,29
908183,846,846,1,226,72,627,566,34
908183,711,711,1,246,120,522,477,34
908183,948,948,1,411,144,750,651,47
908183,1170,1170,1,333,312,838,795,65
908183,777,777,1,400,48,656,533,27
920128,398,398,1,334,0,981,903,46
920128,385,383,0.994,476,0,969,941,68
920128,448,432,0.965,0,72,972,1041,155
920128,487,486,0.999,191,192,1219,1151,67
920128,307,306,0.997,6,84,851,775,58
920128,640,640,1,186,72,1608,1448,16
920128,791,786,0.994,0,504,2301,2248,188
920128,320,319,0.996,300,0,1009,840,43
920128,611,582,0.952,0,96,1657,1622,235
920128,365,365,1,57,0,988,905,66
920128,465,436,0.939,0,60,940,1139,237
920128,507,506,0.998,47,0,1299,1198,71
920128,449,449,1,159,0,1095,1011,21
920128,337,337,1,0,120,864,847,98
920128,560,554,0.99,0,84,1564,1517,173
920128,411,411,1,72,0,1159,1033,14
936445,397,394,0.992,0,84,964,796,19
936445,386,384,0.995,96,36,902,778,27
936445,450,446,0.992,0,96,1104,905,23
936445,489,476,0.974,2,276,1149,986,53
936445,310,310,0.999,2,48,878,620,5
936445,641,639,0.996,0,180,1610,1290,29
936445,752,750,0.997,6,288,1935,1522,17
936445,325,323,0.995,9,72,790,655,14
936445,653,640,0.98,0,204,1687,1315,53
936445,368,361,0.981,0,96,862,736,42
936445,477,469,0.983,0,96,1137,954,40
936445,507,497,0.981,0,108,1167,1014,60
936445,449,448,0.998,0,60,1110,901,12
936445,340,337,0.991,0,120,899,683,7
936445,610,605,0.991,1,156,1530,1222,39
936445,411,408,0.992,0,120,1010,822,18
936447,398,396,0.994,56,72,977,795,10
936447,387,386,0.996,120,60,952,777,22
936447,450,447,0.994,36,84,1066,900,21
936447,489,484,0.991,2,348,1159,986,33
936447,310,307,0.991,0,48,839,619,8
936447,641,636,0.992,0,180,1585,1228,26
936447,752,747,0.994,33,264,1939,1448,18
936447,325,323,0.994,0,84,822,625,8
936447,653,644,0.987,0,180,1569,1258,81
936447,369,369,1,0,84,935,738,24
936447,477,473,0.992,0,72,1120,931,20
936447,507,501,0.987,0,108,1214,1003,48
936447,449,447,0.995,5,72,1076,897,10
936447,340,333,0.981,0,84,874,652,33
936447,610,603,0.988,1,156,1540,1187,41
936447,411,397,0.967,0,84,922,759,49
936448,397,396,0.997,17,60,1009,796,13
936448,386,383,0.993,61,0,974,778,8
936448,450,449,0.997,15,72,1146,918,8
936448,489,489,1,53,72,1283,986,7
936448,310,309,0.997,175,0,886,619,11
936448,641,641,1,157,0,1715,1262,8
936448,790,785,0.994,125,300,2368,1739,31
936448,325,324,0.996,297,0,877,637,10
936448,654,653,0.998,172,0,1790,1279,22
936448,368,366,0.996,65,0,1028,736,5
936448,477,475,0.996,117,0,1254,943,10
936448,507,507,1,29,36,1287,1010,10
936448,449,447,0.996,82,0,1154,900,10
936448,340,335,0.986,280,0,902,659,12
936448,609,608,0.998,76,0,1708,1201,11
936448,411,410,0.997,320,0,1028,787,17
957603,399,397,0.996,128,600,1354,1410,165
957603,385,293,0.76,0,1188,764,1541,311
957603,449,382,0.85,0,600,959,1551,333
957603,487,483,0.992,8,1200,2096,2023,141
957603,310,232,0.747,7,1200,485,1053,262
957603,640,594,0.927,0,2004,1847,2424,383
957603,782,652,0.834,0,3000,1999,3398,583
957603,323,200,0.618,0,1500,526,1366,281
957603,649,396,0.61,0,2196,1089,2582,525
957603,368,357,0.971,0,1500,1110,1358,206
957603,471,380,0.808,0,1200,971,1881,378
957603,504,453,0.9,0,900,1172,1742,347
957603,443,431,0.972,0,804,1310,1647,270
957603,336,298,0.887,0,900,795,1398,270
957603,602,354,0.588,0,996,902,2628,531
957603,405,286,0.706,0,804,694,1584,346
957606,398,328,0.824,0,408,599,1119,299
957606,384,206,0.536,0,600,336,1095,328
957606,450,397,0.882,0,504,719,1191,340
957606,486,328,0.676,3,720,610,1337,397
957606,306,252,0.824,5,792,549,888,224
957606,639,528,0.826,0,720,922,1685,467
957606,789,455,0.576,0,3000,1086,2586,687
957606,325,228,0.703,0,600,444,1019,263
957606,653,532,0.814,0,1200,1239,2047,470
957606,367,336,0.916,0,792,632,995,252
957606,476,353,0.741,0,504,594,1303,383
957606,507,434,0.857,0,912,796,1331,352
957606,449,371,0.827,0,504,638,1203,344
957606,340,245,0.719,0,600,444,954,283
957606,607,460,0.759,0,792,938,1823,461
957606,411,346,0.843,0,696,717,1213,292
957608,183,180,0.982,247,0,438,386,15
957608,198,196,0.991,30,252,559,469,20
957608,284,282,0.994,153,96,757,605,23
957608,236,235,0.998,26,300,656,506,15
957608,209,207,0.99,113,276,604,474,18
957608,348,343,0.985,155,156,871,716,31
957608,565,560,0.991,355,744,2227,1727,52
957608,184,183,0.996,423,0,623,532,18
957608,428,425,0.992,623,120,1396,1129,44
957608,194,191,0.987,52,216,471,405,21
957608,295,293,0.994,95,300,845,748,31
957608,248,248,0.999,0,228,619,507,10
957608,224,221,0.987,0,180,519,457,18
957608,242,240,0.992,210,96,658,560,26
957608,403,399,0.99,158,420,1089,912,44
957608,261,259,0.992,9,300,693,583,24
957609,188,187,0.995,293,0,531,589,89
957609,191,189,0.987,139,108,704,684,47
957609,288,287,0.998,335,0,949,954,58
957609,235,234,0.995,3,300,806,810,72
957609,187,185,0.992,243,144,722,692,51
957609,355,354,0.996,281,96,1210,1193,60
957609,567,563,0.992,491,456,2335,2237,163
957609,190,190,0.998,256,0,646,674,63
957609,440,436,0.991,45,660,1721,1692,114
957609,197,195,0.991,442,0,763,752,65
957609,300,300,0.999,103,252,1014,1029,71
957609,257,255,0.992,137,192,713,783,110
957609,229,229,0.998,0,204,678,727,67
957609,249,246,0.989,168,180,833,826,26
957609,406,404,0.995,285,324,1588,1523,71
957609,261,259,0.994,225,96,920,904,47
972687,1197,1197,1,774,360,638,806,168
972687,784,784,1,1089,168,407,790,237
972687,1350,1350,1,1128,168,511,914,285
972687,1485,1485,1,269,1128,975,999,94
972687,1240,1240,1,1038,0,764,722,54
972687,1950,1950,1,1097,660,1103,1316,218
972687,2385,2385,1,2350,696,1704,1735,200
972687,978,978,1,0,1440,533,712,166
972687,2644,2644,1,3319,0,1454,1460,203
972687,1107,1107,1,802,612,795,789,85
972687,1431,1431,1,929,864,971,987,81
972687,1521,1521,1,360,1080,1055,1025,62
972687,1353,1353,1,249,864,911,906,66
972687,1026,1026,1,798,444,671,716,75
972687,2468,2468,1,1475,1320,1135,1396,255
972687,1236,1236,1,777,600,744,860,133
559682,398,395,0.993,0,252,1100,799,19
559682,385,382,0.993,0,564,1008,788,25
559682,449,440,0.98,0,504,1245,909,34
559682,484,481,0.994,20,408,1372,995,20
559682,310,307,0.991,490,252,1112,645,15
559682,642,629,0.98,0,540,1764,1297,44
559682,792,766,0.967,408,1068,2502,1663,90
559682,324,270,0.834,367,408,771,686,95
559682,653,646,0.989,680,840,2316,1400,62
559682,370,362,0.979,10,288,1006,743,34
559682,475,471,0.992,242,516,1279,986,34
559682,507,503,0.992,12,444,1327,1014,30
559682,448,442,0.987,29,312,1144,898,31
559682,339,334,0.984,178,480,1107,697,18
559682,608,596,0.98,196,1200,1991,1285,66
559682,410,403,0.983,508,168,1361,832,23
867042,398,393,0.986,11,456,1158,799,28
867042,385,379,0.984,36,564,1202,781,41
867042,449,439,0.977,92,492,1286,904,50
867042,484,475,0.981,117,864,1333,996,72
867042,310,306,0.988,422,180,1114,627,27
867042,642,623,0.97,0,924,1879,1300,74
867042,791,775,0.979,309,984,2779,1608,72
867042,324,318,0.981,105,264,1037,654,24
867042,653,643,0.984,333,720,2421,1364,51
867042,369,362,0.982,124,360,1081,741,40
867042,474,467,0.986,338,444,1382,957,41
867042,507,503,0.992,73,708,1415,1014,44
867042,449,444,0.988,164,444,1209,901,41
867042,339,331,0.978,58,528,1190,683,26
867042,608,598,0.983,24,1428,1999,1284,63
867042,411,404,0.982,312,300,1369,829,27
867043,398,395,0.992,32,360,1084,808,22
867043,386,381,0.987,0,492,1092,788,38
867043,449,438,0.976,12,600,1255,915,56
867043,487,483,0.991,68,636,1333,1007,40
867043,310,307,0.99,409,312,1477,639,33
867043,642,602,0.938,0,900,1517,1299,121
867043,793,767,0.967,0,1668,2463,1654,124
867043,324,294,0.906,37,816,967,725,61
867043,653,608,0.932,264,1584,1968,1459,159
867043,369,356,0.964,187,384,962,750,71
867043,475,464,0.976,262,468,1392,1005,50
867043,507,501,0.988,46,600,1412,1019,52
867043,449,427,0.951,96,456,1080,901,92
867043,339,325,0.959,0,708,1045,702,51
867043,610,526,0.862,348,1332,1551,1318,197
867043,411,375,0.912,132,660,999,843,117
903988,396,395,0.997,0,96,849,791,137
903988,386,378,0.979,0,300,762,769,118
903988,449,444,0.99,0,96,990,898,152
903988,487,477,0.98,6,396,1021,970,153
903988,310,307,0.99,2,216,690,618,81
903988,642,640,0.998,0,456,1355,1287,200
903988,789,743,0.942,0,660,1814,1540,257
903988,323,303,0.937,0,216,695,647,91
903988,652,635,0.974,0,564,1588,1307,145
903988,369,363,0.985,0,108,829,737,99
903988,473,467,0.987,0,300,1109,944,115
903988,507,505,0.995,1,132,1029,1014,138
903988,448,446,0.995,49,120,1033,897,84
903988,339,334,0.984,0,252,871,678,65
903988,606,594,0.981,0,420,1602,1208,98
903988,410,402,0.979,0,276,1089,821,77
908126,398,370,0.93,0,540,907,803,85
908126,384,366,0.953,0,612,828,778,102
908126,449,420,0.935,0,744,949,902,112
908126,483,399,0.826,235,900,808,996,222
908126,310,301,0.972,166,312,832,625,53
