Basis,Aim Store Count,Instock Store Count,Balance On Hand,Balance On Order,Store Balance On Hand,Target Inventory Level,Need for Target Inventory Level
804093,488,472,76,120,988,570,22
804093,392,367,62,0,825,549,33
804093,340,324,37,216,608,419,17
804093,591,554,78,312,1001,759,44
804093,341,326,46,192,646,399,15
804094,520,470,0,192,1166,721,80
804094,338,331,8,12,756,508,11
804094,475,463,61,96,1095,652,16
804094,348,344,39,60,802,546,11
804094,296,290,154,12,625,434,9
804094,712,671,134,108,1497,1010,71
804094,758,702,0,648,1516,1100,81
804094,325,270,0,120,645,424,71
804094,700,673,137,312,1396,918,33
804094,437,430,166,84,991,679,17
804094,438,425,220,0,903,616,18
804094,488,480,123,0,992,647,13
804094,392,346,57,0,749,562,70
804094,340,320,28,228,563,383,21
804094,591,564,51,360,1081,799,33
804094,341,273,0,288,608,445,84
827731,520,503,0,684,1494,1589,194
827731,338,323,231,264,965,1025,116
827731,478,467,376,912,1613,1488,93
827731,350,343,153,252,992,1062,131
827731,296,285,238,420,953,943,117
827731,717,705,373,1176,2323,2200,135
827731,722,699,1173,1380,2531,2387,259
827731,323,311,128,516,1018,1086,128
827731,710,683,904,1992,2568,2550,247
827731,438,389,372,396,1109,1322,210
827731,441,423,806,276,1323,1376,114
827731,488,472,188,696,1384,1487,193
827731,392,386,256,0,1177,1178,71
827731,351,348,473,120,1145,1111,90
827731,605,584,1216,924,2215,2157,196
827731,350,342,106,372,1172,1140,93
892053,519,442,0,564,1180,1085,196
892053,337,321,0,288,1550,687,71
892053,475,453,181,504,1423,1008,71
892053,349,345,25,252,1112,720,40
892053,296,280,3,348,824,608,60
892053,711,661,388,636,1932,1494,152
892053,756,653,9,1260,2380,1629,194
892053,321,286,0,408,815,723,114
892053,701,677,154,1284,2203,1662,138
892053,418,310,441,72,751,863,208
892053,436,415,533,360,1170,951,86
892053,488,470,0,444,1316,1018,84
892053,392,379,341,0,1054,801,67
892053,340,297,200,156,1150,707,94
892053,591,565,419,972,1864,1611,155
892053,341,326,0,396,948,737,67
902855,520,514,17,132,1692,1040,17
902855,340,336,50,36,1098,676,17
902855,478,472,121,96,1488,956,23
902855,349,349,74,36,1126,700,12
902855,296,295,57,48,1256,593,5
902855,714,704,251,144,2145,1422,34
902855,738,726,201,312,2579,1480,38
902855,321,319,77,24,1221,642,16
902855,705,697,75,360,2805,1479,42
902855,438,436,119,96,1446,879,17
902855,441,439,191,60,1484,882,16
902855,489,487,65,60,1364,979,33
902855,394,390,148,0,1145,785,13
902855,351,349,219,48,1286,704,16
902855,605,595,168,216,2336,1289,57
902855,350,348,47,36,1383,700,18
902856,494,475,0,84,860,554,23
902856,326,321,30,24,600,376,9
902856,451,438,49,60,742,483,13
902856,340,330,14,36,587,389,12
902856,262,253,32,36,467,276,10
902856,694,659,80,84,1209,879,46
902856,723,697,62,252,1484,907,30
902856,269,237,1,60,436,286,35
902856,585,572,41,180,1106,640,13
902856,421,417,36,60,690,455,4
902856,407,397,87,36,696,431,10
902856,461,447,39,36,781,490,14
902856,380,367,52,0,731,411,12
902856,331,324,94,48,683,382,7
902856,531,518,15,120,1085,591,13
902856,317,306,1,48,510,326,11
902857,517,510,7,228,1257,1034,29
902857,334,331,65,48,849,666,12
902857,475,465,100,144,1178,950,22
902857,344,342,65,60,866,690,10
902857,279,275,30,108,702,558,20
902857,709,701,133,156,1843,1414,28
902857,709,696,147,336,1864,1422,47
902857,304,292,0,144,783,608,33
902857,660,647,39,384,1773,1384,64
902857,429,426,69,120,1150,858,23
902857,428,421,131,96,1034,856,32
902857,489,484,46,72,1171,978,18
902857,394,388,96,0,954,784,20
902857,339,333,100,60,874,678,28
902857,577,566,79,288,1445,1230,58
902857,332,328,51,72,889,664,18
912489,493,483,0,96,1300,986,26
912489,325,322,37,24,960,650,9
912489,450,443,44,72,1229,900,14
912489,339,336,71,24,1016,680,10
912489,263,263,28,84,744,530,6
912489,691,679,107,48,1926,1378,26
912489,709,700,71,216,2286,1424,23
912489,269,264,3,72,775,538,9
912489,584,575,0,288,1895,1232,34
912489,421,413,95,60,1089,842,21
912489,403,393,73,84,1116,806,15
912489,449,443,32,36,1259,896,11
912489,373,366,48,0,1042,744,11
912489,330,330,62,0,1001,662,7
912489,527,518,129,24,1599,1132,27
912489,308,305,41,36,858,616,7
912490,493,491,9,60,1731,986,8
912490,325,323,54,0,1117,650,4
912490,449,448,36,24,1555,898,3
912490,339,338,35,12,1149,680,6
912490,263,262,39,36,1197,529,7
912490,691,688,93,36,2361,1378,11
912490,730,719,198,72,2835,1468,26
912490,269,267,48,0,1138,538,5
912490,585,583,120,72,2741,1234,17
912490,421,420,95,36,1470,842,4
912490,403,403,69,24,1508,806,9
912490,449,446,33,12,1465,898,9
912490,373,369,40,0,1129,744,17
912490,330,328,65,12,1458,662,12
912490,527,525,129,12,2715,1132,20
912490,308,307,28,24,1602,616,3
930987,473,447,0,168,928,944,114
930987,314,303,52,72,656,615,29
930987,425,419,9,492,870,850,52
930987,329,325,5,108,698,656,29
930987,240,231,78,84,595,464,18
930987,675,664,43,348,1369,1344,63
930987,709,643,38,624,1607,1363,98
930987,244,230,0,144,512,489,62
930987,549,526,117,348,1551,1147,62
930987,415,410,81,96,979,827,21
930987,405,398,184,132,847,808,49
930987,449,447,55,72,1019,898,27
930987,370,365,82,0,777,738,41
930987,331,257,83,36,598,554,47
930987,533,515,0,348,1310,1135,93
930987,313,273,58,192,723,618,93
952371,519,506,0,288,654,859,254
952371,340,331,14,48,508,564,70
952371,478,468,89,156,526,558,179
