Vendor,Fiscal Week,Cat,Item,Description,Size,UPC,DC,AIM Store Cnt,Instock Store Cnt,Store In Stock %,DC BOH Turn,DC BOO Turn,Store BOH,TIL,Need for TIL,Unit Cost
10008,201513,66,276778,CVS WRKL THPY,5Z,5042806495,AL,401,395,98.6%,24,24,1128,802,13,8.42
10008,201513,66,276778,CVS WRKL THPY,5Z,5042806495,CR,397,392,98.7%,0,54,1107,795,21,8.42
10008,201513,66,276778,CVS WRKL THPY,5Z,5042806495,DT,450,447,99.3%,0,48,1405,899,29,8.42
10008,201513,66,276778,CVS WRKL THPY,5Z,5042806495,EN,513,506,98.7%,18,60,1319,1026,45,8.42
10008,201513,66,276778,CVS WRKL THPY,5Z,5042806495,FL,314,307,97.9%,0,54,1259,629,22,8.42
10008,201513,66,276778,CVS WRKL THPY,5Z,5042806495,IN,648,636,98.2%,49,30,1886,1298,41,8.42
10008,201513,66,276778,CVS WRKL THPY,5Z,5042806495,LA,776,773,99.6%,30,42,3643,1535,12,8.42
10008,201513,66,276778,CVS WRKL THPY,5Z,5042806495,MA,350,347,99.3%,16,30,1123,703,15,8.42
10008,201513,66,276778,CVS WRKL THPY,5Z,5042806495,NJ,658,648,98.4%,53,72,2843,1318,26,8.42
10008,201513,66,276778,CVS WRKL THPY,5Z,5042806495,OR,369,364,98.5%,0,36,1065,738,20,8.42
10008,201513,66,276778,CVS WRKL THPY,5Z,5042806495,PA,475,468,98.6%,48,6,1413,951,38,8.42
10008,201513,66,276778,CVS WRKL THPY,5Z,5042806495,SC,494,492,99.6%,8,24,1451,988,8,8.42
10008,201513,66,276778,CVS WRKL THPY,5Z,5042806495,TN,448,446,99.6%,18,24,1428,896,15,8.42
10008,201513,66,276778,CVS WRKL THPY,5Z,5042806495,UC,346,344,99.4%,8,12,1608,694,5,8.42
10008,201513,66,276778,CVS WRKL THPY,5Z,5042806495,WN,608,605,99.6%,40,24,2440,1216,7,8.42
10008,201513,66,276778,CVS WRKL THPY,5Z,5042806495,YK,420,412,98.1%,48,18,1600,838,49,8.42
10008,201513,66,973898,CVS PRVNTN DAY CRM,1.7Z,5042849463,AL,397,397,100.0%,23,12,1050,421,2,8.15
10008,201513,66,973898,CVS PRVNTN DAY CRM,1.7Z,5042849463,CR,394,387,98.2%,3,36,971,421,9,8.15
10008,201513,66,973898,CVS PRVNTN DAY CRM,1.7Z,5042849463,DT,445,444,99.7%,16,36,1263,473,5,8.15
10008,201513,66,973898,CVS PRVNTN DAY CRM,1.7Z,5042849463,EN,507,504,99.4%,12,60,1202,532,6,8.15
10008,201513,66,973898,CVS PRVNTN DAY CRM,1.7Z,5042849463,FL,309,303,98.1%,0,60,1143,324,8,8.15
10008,201513,66,973898,CVS PRVNTN DAY CRM,1.7Z,5042849463,IN,631,625,99.0%,0,72,1637,677,6,8.15
10008,201513,66,973898,CVS PRVNTN DAY CRM,1.7Z,5042849463,LA,796,792,99.6%,79,36,3466,855,4,8.15
10008,201513,66,973898,CVS PRVNTN DAY CRM,1.7Z,5042849463,MA,342,339,99.0%,0,60,1031,360,5,8.15
10008,201513,66,973898,CVS PRVNTN DAY CRM,1.7Z,5042849463,NJ,647,641,99.1%,39,84,2502,700,7,8.15
10008,201513,66,973898,CVS PRVNTN DAY CRM,1.7Z,5042849463,OR,365,362,99.3%,0,36,945,383,4,8.15
10008,201513,66,973898,CVS PRVNTN DAY CRM,1.7Z,5042849463,PA,472,471,99.8%,24,24,1288,515,3,8.15
10008,201513,66,973898,CVS PRVNTN DAY CRM,1.7Z,5042849463,SC,476,473,99.4%,13,36,1256,515,5,8.15
10008,201513,66,973898,CVS PRVNTN DAY CRM,1.7Z,5042849463,TN,433,431,99.5%,0,48,1104,492,5,8.15
10008,201513,66,973898,CVS PRVNTN DAY CRM,1.7Z,5042849463,UC,344,343,99.8%,20,12,1360,357,1,8.15
10008,201513,66,973898,CVS PRVNTN DAY CRM,1.7Z,5042849463,WN,596,591,99.2%,28,48,2336,693,8,8.15
10008,201513,66,973898,CVS PRVNTN DAY CRM,1.7Z,5042849463,YK,410,409,99.8%,27,12,1479,422,1,8.15
10008,201513,66,973899,PREVENTIN NIGHT CR,1.7Z,5042849140,AL,393,390,99.1%,37,0,1106,451,3,8.15
10008,201513,66,973899,PREVENTIN NIGHT CR,1.7Z,5042849140,CR,388,385,99.2%,27,24,1065,427,4,8.15
10008,201513,66,973899,PREVENTIN NIGHT CR,1.7Z,5042849140,DT,434,433,99.7%,26,0,1332,458,2,8.15
10008,201513,66,973899,PREVENTIN NIGHT CR,1.7Z,5042849140,EN,507,507,99.9%,39,12,1336,579,6,8.15
10008,201513,66,973899,PREVENTIN NIGHT CR,1.7Z,5042849140,FL,304,298,97.9%,7,60,1171,312,9,8.15
10008,201513,66,973899,PREVENTIN NIGHT CR,1.7Z,5042849140,IN,625,624,99.8%,37,12,1781,720,4,8.15
10008,201513,66,973899,PREVENTIN NIGHT CR,1.7Z,5042849140,LA,783,780,99.7%,96,48,3720,849,6,8.15
10008,201513,66,973899,PREVENTIN NIGHT CR,1.7Z,5042849140,MA,319,318,99.7%,35,12,999,342,3,8.15
10008,201513,66,973899,PREVENTIN NIGHT CR,1.7Z,5042849140,NJ,588,588,100.0%,87,48,2401,617,0,8.15
10008,201513,66,973899,PREVENTIN NIGHT CR,1.7Z,5042849140,OR,344,340,98.8%,0,36,972,358,6,8.15
10008,201513,66,973899,PREVENTIN NIGHT CR,1.7Z,5042849140,PA,457,457,100.0%,46,0,1399,489,3,8.15
10008,201513,66,973899,PREVENTIN NIGHT CR,1.7Z,5042849140,SC,473,472,99.8%,41,12,1344,512,2,8.15
10008,201513,66,973899,PREVENTIN NIGHT CR,1.7Z,5042849140,TN,436,434,99.6%,39,0,1311,474,3,8.15
10008,201513,66,973899,PREVENTIN NIGHT CR,1.7Z,5042849140,UC,325,324,99.8%,29,24,1379,359,3,8.15
10008,201513,66,973899,PREVENTIN NIGHT CR,1.7Z,5042849140,WN,557,555,99.6%,94,12,2363,606,5,8.15
10008,201513,66,973899,PREVENTIN NIGHT CR,1.7Z,5042849140,YK,391,389,99.5%,49,0,1562,400,2,8.15
10008,201513,66,973901,PREVENTIN EYE CRM,.5Z,5042849357,AL,393,391,99.5%,38,0,1137,394,1,4.48
10008,201513,66,973901,PREVENTIN EYE CRM,.5Z,5042849357,CR,388,383,98.8%,0,60,1102,393,5,4.48
10008,201513,66,973901,PREVENTIN EYE CRM,.5Z,5042849357,DT,434,433,99.9%,0,48,1345,436,1,4.48
10008,201513,66,973901,PREVENTIN EYE CRM,.5Z,5042849357,EN,506,503,99.3%,12,48,1441,516,5,4.48
10008,201513,66,973901,PREVENTIN EYE CRM,.5Z,5042849357,FL,304,302,99.5%,6,60,1207,312,6,4.48
10008,201513,66,973901,PREVENTIN EYE CRM,.5Z,5042849357,IN,625,622,99.6%,0,48,1828,626,3,4.48
10008,201513,66,973901,PREVENTIN EYE CRM,.5Z,5042849357,LA,785,782,99.6%,114,48,3828,812,4,4.48
10008,201513,66,973901,PREVENTIN EYE CRM,.5Z,5042849357,MA,321,318,99.2%,23,12,967,329,3,4.48
10008,201513,66,973901,PREVENTIN EYE CRM,.5Z,5042849357,NJ,588,587,99.9%,88,48,2335,624,1,4.48
10008,201513,66,973901,PREVENTIN EYE CRM,.5Z,5042849357,OR,344,340,98.7%,0,36,1016,345,5,4.48
10008,201513,66,973901,PREVENTIN EYE CRM,.5Z,5042849357,PA,457,455,99.6%,30,12,1457,465,3,4.48
10008,201513,66,973901,PREVENTIN EYE CRM,.5Z,5042849357,SC,473,472,99.8%,34,12,1386,478,2,4.48
10008,201513,66,973901,PREVENTIN EYE CRM,.5Z,5042849357,TN,436,435,99.9%,33,12,1456,437,0,4.48
10008,201513,66,973901,PREVENTIN EYE CRM,.5Z,5042849357,UC,325,324,99.6%,14,36,1429,341,1,4.48
10008,201513,66,973901,PREVENTIN EYE CRM,.5Z,5042849357,WN,557,555,99.6%,105,12,2327,618,2,4.48
10008,201513,66,973901,PREVENTIN EYE CRM,.5Z,5042849357,YK,391,390,99.7%,55,0,1550,403,1,4.48
10127,201513,6,200964,CVS MUSCLE RUB,3Z,5042848018,AL,400,397,99.2%,410,0,1303,809,20,2
10127,201513,6,200964,CVS MUSCLE RUB,3Z,5042848018,CR,400,396,98.9%,40,432,1288,839,26,2
10127,201513,6,200964,CVS MUSCLE RUB,3Z,5042848018,MA,342,340,99.5%,1515,0,1297,751,16,2
10127,201513,6,200964,CVS MUSCLE RUB,3Z,5042848018,WN,605,601,99.3%,1193,0,2363,1368,26,2
10127,201513,6,213140,CVS ARTHRICREAM RB,3Z,5042837498,AL,403,394,97.9%,580,360,1648,832,35,1.38
10127,201513,6,213140,CVS ARTHRICREAM RB,3Z,5042837498,CR,408,402,98.4%,82,720,1912,865,29,1.38
10127,201513,6,213140,CVS ARTHRICREAM RB,3Z,5042837498,MA,350,348,99.3%,988,0,2120,799,16,1.38
10127,201513,6,213140,CVS ARTHRICREAM RB,3Z,5042837498,WN,611,607,99.3%,1157,360,5358,1422,10,1.38
10127,201513,6,237741,CVS ITCH REL SPR,2Z,5042841765,AL,403,400,99.3%,39,144,2029,817,11,1.4
10127,201513,6,237741,CVS ITCH REL SPR,2Z,5042841765,CR,400,399,99.7%,196,288,1423,829,9,1.4
10127,201513,6,237741,CVS ITCH REL SPR,2Z,5042841765,DT,450,448,99.7%,2405,0,1743,923,4,1.4
10127,201513,6,237741,CVS ITCH REL SPR,2Z,5042841765,EN,516,516,99.9%,232,144,1901,1058,5,1.4
10127,201513,6,237741,CVS ITCH REL SPR,2Z,5042841765,FL,314,298,95.0%,352,504,954,697,53,1.4
10127,201513,6,237741,CVS ITCH REL SPR,2Z,5042841765,IN,649,648,99.9%,897,0,2567,1328,5,1.4
10127,201513,6,237741,CVS ITCH REL SPR,2Z,5042841765,LA,767,762,99.4%,694,360,2602,1714,33,1.4
10127,201513,6,237741,CVS ITCH REL SPR,2Z,5042841765,MA,349,348,99.8%,298,144,1462,763,4,1.4
10127,201513,6,237741,CVS ITCH REL SPR,2Z,5042841765,NJ,659,657,99.7%,1244,0,3358,1546,7,1.4
10127,201513,6,237741,CVS ITCH REL SPR,2Z,5042841765,OR,369,363,98.3%,256,288,1179,762,17,1.4
10127,201513,6,237741,CVS ITCH REL SPR,2Z,5042841765,PA,475,475,100.0%,682,0,1823,955,5,1.4
10127,201513,6,237741,CVS ITCH REL SPR,2Z,5042841765,SC,492,492,99.9%,243,144,1916,988,3,1.4
10127,201513,6,237741,CVS ITCH REL SPR,2Z,5042841765,TN,443,442,99.9%,2204,0,1624,888,6,1.4
10127,201513,6,237741,CVS ITCH REL SPR,2Z,5042841765,UC,343,342,99.6%,487,0,1133,781,15,1.4
10127,201513,6,237741,CVS ITCH REL SPR,2Z,5042841765,WN,603,602,99.9%,2104,0,3241,1358,2,1.4
10127,201513,6,237741,CVS ITCH REL SPR,2Z,5042841765,YK,415,415,100.0%,3570,0,2101,834,2,1.4
10127,201513,6,237755,CVS ITCH RELIF GEL,4Z,5042843259,AL,403,402,99.8%,100,144,1404,817,6,1.55
10127,201513,6,237755,CVS ITCH RELIF GEL,4Z,5042843259,CR,400,399,99.8%,37,504,1415,829,13,1.55
10127,201513,6,237755,CVS ITCH RELIF GEL,4Z,5042843259,DT,450,449,99.7%,598,0,1499,923,5,1.55
10127,201513,6,237755,CVS ITCH RELIF GEL,4Z,5042843259,EN,516,513,99.4%,331,216,1848,1058,15,1.55
10127,201513,6,237755,CVS ITCH RELIF GEL,4Z,5042843259,FL,314,309,98.5%,550,504,1097,692,25,1.55
10127,201513,6,237755,CVS ITCH RELIF GEL,4Z,5042843259,IN,649,649,100.0%,126,216,2304,1328,8,1.55
10127,201513,6,237755,CVS ITCH RELIF GEL,4Z,5042843259,LA,800,794,99.3%,1004,504,2801,1820,35,1.55
10127,201513,6,237755,CVS ITCH RELIF GEL,4Z,5042843259,MA,349,348,99.8%,271,144,1514,763,6,1.55
10127,201513,6,237755,CVS ITCH RELIF GEL,4Z,5042843259,NJ,659,658,99.8%,380,432,2873,1546,10,1.55
10127,201513,6,237755,CVS ITCH RELIF GEL,4Z,5042843259,OR,369,366,99.1%,621,72,1285,768,17,1.55
10127,201513,6,237755,CVS ITCH RELIF GEL,4Z,5042843259,PA,475,475,100.0%,98,144,1658,955,7,1.55
10127,201513,6,237755,CVS ITCH RELIF GEL,4Z,5042843259,SC,492,490,99.6%,811,0,1474,988,10,1.55
10127,201513,6,237755,CVS ITCH RELIF GEL,4Z,5042843259,TN,443,442,99.7%,226,144,1604,888,6,1.55
10127,201513,6,237755,CVS ITCH RELIF GEL,4Z,5042843259,UC,343,339,99.0%,377,216,1075,782,20,1.55
10127,201513,6,237755,CVS ITCH RELIF GEL,4Z,5042843259,WN,603,602,99.9%,211,216,2506,1358,9,1.55
10127,201513,6,237755,CVS ITCH RELIF GEL,4Z,5042843259,YK,415,415,100.0%,249,72,1652,834,1,1.55
10127,201513,6,249816,CVS SCAR GEL,.7Z,5042805405,AL,403,395,98.0%,13,108,880,425,12,1.83
10127,201513,6,249816,CVS SCAR GEL,.7Z,5042805405,CR,405,387,95.6%,0,324,912,446,25,1.83
10127,201513,6,249816,CVS SCAR GEL,.7Z,5042805405,DT,451,433,96.1%,99,120,1088,494,19,1.83
10127,201513,6,249816,CVS SCAR GEL,.7Z,5042805405,EN,517,501,96.8%,64,216,1234,568,16,1.83
10127,201513,6,249816,CVS SCAR GEL,.7Z,5042805405,FL,314,295,93.9%,164,252,865,423,29,1.83
10127,201513,6,249816,CVS SCAR GEL,.7Z,5042805405,IN,651,620,95.3%,142,192,1466,721,38,1.83
10127,201513,6,249816,CVS SCAR GEL,.7Z,5042805405,LA,801,783,97.8%,371,648,2404,1271,50,1.83
10127,201513,6,249816,CVS SCAR GEL,.7Z,5042805405,MA,350,331,94.7%,257,168,870,479,27,1.83
10127,201513,6,249816,CVS SCAR GEL,.7Z,5042805405,NJ,658,631,95.9%,107,612,1866,1109,79,1.83
10127,201513,6,249816,CVS SCAR GEL,.7Z,5042805405,OR,369,347,94.0%,106,132,937,413,15,1.83
10127,201513,6,249816,CVS SCAR GEL,.7Z,5042805405,PA,479,463,96.6%,110,96,1064,492,16,1.83
10127,201513,6,249816,CVS SCAR GEL,.7Z,5042805405,SC,495,480,97.0%,109,144,956,508,15,1.83
10127,201513,6,249816,CVS SCAR GEL,.7Z,5042805405,TN,449,435,96.9%,59,120,871,453,15,1.83
10127,201513,6,249816,CVS SCAR GEL,.7Z,5042805405,UC,348,340,97.8%,185,96,1020,533,25,1.83
10127,201513,6,249816,CVS SCAR GEL,.7Z,5042805405,WN,606,589,97.2%,191,264,1643,909,66,1.83
10127,201513,6,249816,CVS SCAR GEL,.7Z,5042805405,YK,422,410,97.3%,118,156,1078,428,11,1.83
10127,201513,6,308266,CVS INST BURN SPR,4.5Z,5042807099,AL,403,399,98.9%,448,168,1455,812,20,2.13
10127,201513,6,308266,CVS INST BURN SPR,4.5Z,5042807099,CR,408,398,97.5%,0,708,1412,866,42,2.13
10127,201513,6,308266,CVS INST BURN SPR,4.5Z,5042807099,DT,451,450,99.7%,267,228,1515,903,10,2.13
10127,201513,6,308266,CVS INST BURN SPR,4.5Z,5042807099,EN,517,508,98.3%,644,264,1796,1044,32,2.13
10127,201513,6,308266,CVS INST BURN SPR,4.5Z,5042807099,FL,314,307,97.9%,632,528,1183,737,41,2.13
10127,201513,6,308266,CVS INST BURN SPR,4.5Z,5042807099,IN,649,645,99.4%,308,408,2205,1300,21,2.13
10127,201513,6,308266,CVS INST BURN SPR,4.5Z,5042807099,LA,800,795,99.4%,1937,768,3248,1662,22,2.13
10127,201513,6,308266,CVS INST BURN SPR,4.5Z,5042807099,MA,350,346,98.7%,538,192,1296,709,26,2.13
10127,201513,6,308266,CVS INST BURN SPR,4.5Z,5042807099,NJ,659,652,98.9%,505,384,2902,1326,15,2.13
10127,201513,6,308266,CVS INST BURN SPR,4.5Z,5042807099,OR,367,358,97.6%,547,600,1261,788,36,2.13
10127,201513,6,308266,CVS INST BURN SPR,4.5Z,5042807099,PA,478,476,99.7%,45,96,1711,960,14,2.13
10127,201513,6,308266,CVS INST BURN SPR,4.5Z,5042807099,SC,495,488,98.6%,560,324,1745,993,24,2.13
10127,201513,6,308266,CVS INST BURN SPR,4.5Z,5042807099,TN,448,446,99.5%,350,252,1475,898,15,2.13
10127,201513,6,308266,CVS INST BURN SPR,4.5Z,5042807099,UC,348,340,97.8%,534,204,1247,707,13,2.13
10127,201513,6,308266,CVS INST BURN SPR,4.5Z,5042807099,WN,610,608,99.7%,381,264,2796,1230,10,2.13
10127,201513,6,308266,CVS INST BURN SPR,4.5Z,5042807099,YK,422,420,99.6%,267,192,1605,846,11,2.13
10127,201513,6,320989,CVS MUSCLE RUB US,2Z,5042847552,AL,220,218,99.3%,436,0,756,447,18,1.65
10127,201513,6,320989,CVS MUSCLE RUB US,2Z,5042847552,CR,258,252,97.8%,324,384,1123,551,20,1.65
10127,201513,6,320989,CVS MUSCLE RUB US,2Z,5042847552,DT,345,342,99.0%,753,0,1464,697,10,1.65
10127,201513,6,320989,CVS MUSCLE RUB US,2Z,5042847552,EN,289,284,98.3%,687,0,1199,597,22,1.65
10127,201513,6,320989,CVS MUSCLE RUB US,2Z,5042847552,FL,236,229,97.2%,423,768,1078,536,38,1.65
10127,201513,6,320989,CVS MUSCLE RUB US,2Z,5042847552,IN,440,437,99.4%,908,0,2070,885,17,1.65
10127,201513,6,320989,CVS MUSCLE RUB US,2Z,5042847552,LA,656,647,98.7%,951,1920,3073,1443,29,1.65
10127,201513,6,320989,CVS MUSCLE RUB US,2Z,5042847552,MA,281,279,99.3%,725,384,1439,604,11,1.65
10127,201513,6,320989,CVS MUSCLE RUB US,2Z,5042847552,NJ,607,603,99.3%,487,1152,3024,1290,18,1.65
10127,201513,6,320989,CVS MUSCLE RUB US,2Z,5042847552,OR,228,224,98.4%,417,384,958,475,14,1.65
10127,201513,6,320989,CVS MUSCLE RUB US,2Z,5042847552,PA,352,349,99.1%,247,384,1619,745,14,1.65
10127,201513,6,320989,CVS MUSCLE RUB US,2Z,5042847552,SC,295,292,98.9%,615,0,1374,594,14,1.65
10127,201513,6,320989,CVS MUSCLE RUB US,2Z,5042847552,TN,268,266,99.4%,275,288,1075,540,14,1.65
10127,201513,6,320989,CVS MUSCLE RUB US,2Z,5042847552,UC,302,299,98.9%,566,0,1305,614,20,1.65
10127,201513,6,320989,CVS MUSCLE RUB US,2Z,5042847552,WN,549,546,99.4%,1026,384,3123,1134,10,1.65
10127,201513,6,320989,CVS MUSCLE RUB US,2Z,5042847552,YK,358,352,98.4%,921,0,1734,749,18,1.65
10127,201513,6,460400,CVS CONT COOL SPRY,3Z,5042812926,AL,403,401,99.6%,4257,0,1783,811,6,2.48
10127,201513,6,460400,CVS CONT COOL SPRY,3Z,5042812926,CR,405,403,99.5%,114,84,1569,826,7,2.48
10127,201513,6,460400,CVS CONT COOL SPRY,3Z,5042812926,DT,451,449,99.5%,33,84,1843,904,5,2.48
10127,201513,6,460400,CVS CONT COOL SPRY,3Z,5042812926,EN,517,514,99.5%,190,216,2021,1047,7,2.48
10127,201513,6,460400,CVS CONT COOL SPRY,3Z,5042812926,FL,314,310,98.6%,129,204,1073,641,21,2.48
10127,201513,6,460400,CVS CONT COOL SPRY,3Z,5042812926,IN,651,650,99.8%,86,132,3013,1305,5,2.48
10127,201513,6,460400,CVS CONT COOL SPRY,3Z,5042812926,LA,765,760,99.3%,499,360,3082,1540,19,2.48
10127,201513,6,460400,CVS CONT COOL SPRY,3Z,5042812926,MA,350,349,99.7%,75,96,1611,702,7,2.48
10127,201513,6,460400,CVS CONT COOL SPRY,3Z,5042812926,NJ,659,657,99.8%,104,312,2792,1320,8,2.48
10127,201513,6,460400,CVS CONT COOL SPRY,3Z,5042812926,OR,369,365,98.8%,268,36,1376,738,10,2.48
10127,201513,6,460400,CVS CONT COOL SPRY,3Z,5042812926,PA,479,476,99.5%,243,0,1867,964,7,2.48
10127,201513,6,460400,CVS CONT COOL SPRY,3Z,5042812926,SC,495,493,99.5%,718,0,1846,992,8,2.48
10127,201513,6,460400,CVS CONT COOL SPRY,3Z,5042812926,TN,449,447,99.6%,245,24,1762,899,11,2.48
10127,201513,6,460400,CVS CONT COOL SPRY,3Z,5042812926,UC,348,346,99.5%,207,48,1338,704,7,2.48
10127,201513,6,460400,CVS CONT COOL SPRY,3Z,5042812926,WN,607,604,99.6%,265,0,2636,1223,5,2.48
10127,201513,6,460400,CVS CONT COOL SPRY,3Z,5042812926,YK,422,421,99.7%,208,0,1736,848,3,2.48
10127,201513,6,460403,CVS CONT ANTCH SPY,3Z,5042812927,AL,403,403,99.9%,2360,0,2805,808,1,2.28
10127,201513,6,460403,CVS CONT ANTCH SPY,3Z,5042812927,CR,402,398,99.1%,56,240,2474,820,9,2.28
10127,201513,6,460403,CVS CONT ANTCH SPY,3Z,5042812927,DT,448,446,99.6%,311,0,3447,898,2,2.28
10127,201513,6,460403,CVS CONT ANTCH SPY,3Z,5042812927,EN,513,512,99.8%,181,240,2141,1034,8,2.28
10127,201513,6,460403,CVS CONT ANTCH SPY,3Z,5042812927,FL,314,308,98.0%,284,144,1553,645,14,2.28
10127,201513,6,460403,CVS CONT ANTCH SPY,3Z,5042812927,IN,648,646,99.8%,58,72,4281,1297,3,2.28
10127,201513,6,460403,CVS CONT ANTCH SPY,3Z,5042812927,LA,796,792,99.5%,805,36,4908,1620,11,2.28
10127,201513,6,460403,CVS CONT ANTCH SPY,3Z,5042812927,MA,345,343,99.5%,169,108,1615,692,2,2.28
10127,201513,6,460403,CVS CONT ANTCH SPY,3Z,5042812927,NJ,647,644,99.5%,245,168,3640,1294,5,2.28
10127,201513,6,460403,CVS CONT ANTCH SPY,3Z,5042812927,OR,367,364,99.1%,336,48,2070,738,8,2.28
10127,201513,6,460403,CVS CONT ANTCH SPY,3Z,5042812927,PA,476,476,100.0%,108,36,2947,954,2,2.28
10127,201513,6,460403,CVS CONT ANTCH SPY,3Z,5042812927,SC,495,494,99.7%,257,0,3099,991,0,2.28
10127,201513,6,460403,CVS CONT ANTCH SPY,3Z,5042812927,TN,449,449,100.0%,155,0,2769,900,0,2.28
10127,201513,6,460403,CVS CONT ANTCH SPY,3Z,5042812927,UC,345,343,99.5%,425,0,2390,699,3,2.28
10127,201513,6,460403,CVS CONT ANTCH SPY,3Z,5042812927,WN,599,598,99.8%,167,132,3348,1203,2,2.28
10127,201513,6,460403,CVS CONT ANTCH SPY,3Z,5042812927,YK,420,419,99.9%,687,0,2114,844,4,2.28
10127,201513,6,460423,CVS CONT FA SPRAY,3Z,5042812928,AL,403,400,99.4%,195,84,1582,811,9,2.13
10127,201513,6,460423,CVS CONT FA SPRAY,3Z,5042812928,CR,404,396,98.1%,0,540,1516,831,24,2.13
10127,201513,6,460423,CVS CONT FA SPRAY,3Z,5042812928,DT,450,449,99.8%,851,0,1754,903,9,2.13
10127,201513,6,460423,CVS CONT FA SPRAY,3Z,5042812928,EN,514,509,99.0%,218,216,1932,1042,28,2.13
10127,201513,6,460423,CVS CONT FA SPRAY,3Z,5042812928,FL,314,309,98.3%,152,300,1070,637,21,2.13
10127,201513,6,460423,CVS CONT FA SPRAY,3Z,5042812928,IN,651,646,99.2%,0,240,2665,1302,24,2.13
10127,201513,6,460423,CVS CONT FA SPRAY,3Z,5042812928,LA,797,788,98.9%,1592,0,3354,1660,22,2.13
10127,201513,6,460423,CVS CONT FA SPRAY,3Z,5042812928,MA,350,346,99.0%,223,0,1403,702,6,2.13
10127,201513,6,460423,CVS CONT FA SPRAY,3Z,5042812928,NJ,655,652,99.5%,81,372,2645,1310,11,2.13
10127,201513,6,460423,CVS CONT FA SPRAY,3Z,5042812928,OR,369,363,98.5%,237,180,1232,738,16,2.13
10127,201513,6,460423,CVS CONT FA SPRAY,3Z,5042812928,PA,479,477,99.6%,672,0,1781,966,9,2.13
10127,201513,6,460423,CVS CONT FA SPRAY,3Z,5042812928,SC,495,493,99.6%,400,0,1920,990,11,2.13
10127,201513,6,460423,CVS CONT FA SPRAY,3Z,5042812928,TN,449,449,99.9%,343,0,1669,898,8,2.13
10127,201513,6,460423,CVS CONT FA SPRAY,3Z,5042812928,UC,348,343,98.7%,238,132,1295,703,11,2.13
10127,201513,6,460423,CVS CONT FA SPRAY,3Z,5042812928,WN,606,602,99.3%,111,192,2426,1219,16,2.13
10127,201513,6,460423,CVS CONT FA SPRAY,3Z,5042812928,YK,422,421,99.9%,64,96,1569,850,9,2.13
10127,201513,6,689296,CVS CPSCN ARTH REL,1Z,5042814631,AL,394,377,95.6%,70,60,1093,799,29,1.85
10127,201513,6,689296,CVS CPSCN ARTH REL,1Z,5042814631,CR,400,384,96.0%,0,408,1092,837,77,1.85
10127,201513,6,689296,CVS CPSCN ARTH REL,1Z,5042814631,DT,435,431,99.1%,97,180,1403,894,22,1.85
10127,201513,6,689296,CVS CPSCN ARTH REL,1Z,5042814631,EN,515,505,98.0%,57,192,1455,1057,44,1.85
10127,201513,6,689296,CVS CPSCN ARTH REL,1Z,5042814631,FL,313,298,95.3%,131,216,985,682,42,1.85
10127,201513,6,689296,CVS CPSCN ARTH REL,1Z,5042814631,IN,625,611,97.7%,64,264,1765,1282,65,1.85
10127,201513,6,689296,CVS CPSCN ARTH REL,1Z,5042814631,LA,785,773,98.5%,544,384,2692,1775,52,1.85
10127,201513,6,689296,CVS CPSCN ARTH REL,1Z,5042814631,MA,343,334,97.3%,262,24,1165,755,24,1.85
10127,201513,6,689296,CVS CPSCN ARTH REL,1Z,5042814631,NJ,647,640,99.0%,221,468,2247,1522,36,1.85
10127,201513,6,689296,CVS CPSCN ARTH REL,1Z,5042814631,OR,366,356,97.3%,185,144,1056,755,29,1.85
10127,201513,6,689296,CVS CPSCN ARTH REL,1Z,5042814631,PA,464,461,99.3%,67,96,1419,932,31,1.85
10127,201513,6,689296,CVS CPSCN ARTH REL,1Z,5042814631,SC,478,464,97.1%,73,288,1349,964,34,1.85
10127,201513,6,689296,CVS CPSCN ARTH REL,1Z,5042814631,TN,429,424,98.9%,80,264,1190,862,21,1.85
10127,201513,6,689296,CVS CPSCN ARTH REL,1Z,5042814631,UC,341,337,98.9%,178,72,1186,777,18,1.85
10127,201513,6,689296,CVS CPSCN ARTH REL,1Z,5042814631,WN,587,576,98.2%,147,288,1801,1325,73,1.85
10127,201513,6,689296,CVS CPSCN ARTH REL,1Z,5042814631,YK,399,391,97.9%,240,192,1189,802,42,1.85
10127,201513,6,716887,CVS SORE MUSC C&H,4Z,5042816481,AL,401,379,94.5%,178,72,1230,805,33,2.35
10127,201513,6,716887,CVS SORE MUSC C&H,4Z,5042816481,CR,405,385,95.1%,0,360,1232,844,69,2.35
10127,201513,6,716887,CVS SORE MUSC C&H,4Z,5042816481,DT,451,446,99.0%,6,396,1482,906,32,2.35
10127,201513,6,716887,CVS SORE MUSC C&H,4Z,5042816481,EN,507,503,99.2%,65,408,1601,1030,28,2.35
10127,201513,6,716887,CVS SORE MUSC C&H,4Z,5042816481,FL,310,289,93.2%,403,384,1227,652,55,2.35
10127,201513,6,716887,CVS SORE MUSC C&H,4Z,5042816481,IN,648,620,95.6%,37,420,1980,1300,72,2.35
10127,201513,6,716887,CVS SORE MUSC C&H,4Z,5042816481,LA,794,785,98.8%,279,1236,3326,1615,28,2.35
10127,201513,6,716887,CVS SORE MUSC C&H,4Z,5042816481,MA,349,336,96.2%,463,0,1234,713,19,2.35
10127,201513,6,716887,CVS SORE MUSC C&H,4Z,5042816481,NJ,658,652,99.2%,621,732,2690,1331,23,2.35
